"id","name",,"ibge_code","state_id:id"
"city_3541059","Pratânia",,"41059","br_sp"
"city_3541109","Presidente Alves",,"41109","br_sp"
"city_3541208","Presidente Bernardes",,"41208","br_sp"
"city_3541307","Presidente Epitácio",,"41307","br_sp"
"city_1711100","Itaporã do Tocantins",,"11100","br_to"
"city_3541406","Presidente Prudente",,"41406","br_sp"
"city_3541505","Presidente Venceslau",,"41505","br_sp"
"city_3541604","Promissão",,"41604","br_sp"
"city_3541653","Quadra",,"41653","br_sp"
"city_3541703","Quatá",,"41703","br_sp"
"city_3541802","Queiroz",,"41802","br_sp"
"city_3541901","Queluz",,"41901","br_sp"
"city_3542008","Quintana",,"42008","br_sp"
"city_3542107","Rafard",,"42107","br_sp"
"city_3542206","Rancharia",,"42206","br_sp"
"city_1711506","Jaú do Tocantins",,"11506","br_to"
"city_3542305","Redenção da Serra",,"42305","br_sp"
"city_3542404","Regente Feijó",,"42404","br_sp"
"city_3542503","Reginópolis",,"42503","br_sp"
"city_3542602","Registro",,"42602","br_sp"
"city_3542701","Restinga",,"42701","br_sp"
"city_3542800","Ribeira",,"42800","br_sp"
"city_3542909","Ribeirão Bonito",,"42909","br_sp"
"city_3543006","Ribeirão Branco",,"43006","br_sp"
"city_3543105","Ribeirão Corrente",,"43105","br_sp"
"city_3543204","Ribeirão do Sul",,"43204","br_sp"
"city_1711803","Juarina",,"11803","br_to"
"city_3543238","Ribeirão dos Índios",,"43238","br_sp"
"city_3543253","Ribeirão Grande",,"43253","br_sp"
"city_3543303","Ribeirão Pires",,"43303","br_sp"
"city_3543402","Ribeirão Preto",,"43402","br_sp"
"city_3543501","Riversul",,"43501","br_sp"
"city_3543600","Rifaina",,"43600","br_sp"
"city_3543709","Rincão",,"43709","br_sp"
"city_3543808","Rinópolis",,"43808","br_sp"
"city_3543907","Rio Claro",,"43907","br_sp"
"city_3544004","Rio das Pedras",,"44004","br_sp"
"city_1711902","Lagoa da Confusão",,"11902","br_to"
"city_3544103","Rio Grande da Serra",,"44103","br_sp"
"city_3544202","Riolândia",,"44202","br_sp"
"city_3544251","Rosana",,"44251","br_sp"
"city_3544301","Roseira",,"44301","br_sp"
"city_3544400","Rubiácea",,"44400","br_sp"
"city_3544509","Rubinéia",,"44509","br_sp"
"city_3544608","Sabino",,"44608","br_sp"
"city_3544707","Sagres",,"44707","br_sp"
"city_3544806","Sales",,"44806","br_sp"
"city_3544905","Sales Oliveira",,"44905","br_sp"
"city_1711951","Lagoa do Tocantins",,"11951","br_to"
"city_3545001","Salesópolis",,"45001","br_sp"
"city_3545100","Salmourão",,"45100","br_sp"
"city_3545159","Saltinho",,"45159","br_sp"
"city_3545209","Salto",,"45209","br_sp"
"city_3545308","Salto de Pirapora",,"45308","br_sp"
"city_3545407","Salto Grande",,"45407","br_sp"
"city_3545506","Sandovalina",,"45506","br_sp"
"city_3545605","Santa Adélia",,"45605","br_sp"
"city_3545704","Santa Albertina",,"45704","br_sp"
"city_3545803","Santa Bárbara d'Oeste",,"45803","br_sp"
"city_1712009","Lajeado",,"12009","br_to"
"city_3546009","Santa Branca",,"46009","br_sp"
"city_3546108","Santa Clara d'Oeste",,"46108","br_sp"
"city_3546207","Santa Cruz da Conceição",,"46207","br_sp"
"city_3546256","Santa Cruz da Esperança",,"46256","br_sp"
"city_3546306","Santa Cruz das Palmeiras",,"46306","br_sp"
"city_3546405","Santa Cruz do Rio Pardo",,"46405","br_sp"
"city_3546504","Santa Ernestina",,"46504","br_sp"
"city_3546603","Santa Fé do Sul",,"46603","br_sp"
"city_3546702","Santa Gertrudes",,"46702","br_sp"
"city_3546801","Santa Isabel",,"46801","br_sp"
"city_1712157","Lavandeira",,"12157","br_to"
"city_3546900","Santa Lúcia",,"46900","br_sp"
"city_3547007","Santa Maria da Serra",,"47007","br_sp"
"city_3547106","Santa Mercedes",,"47106","br_sp"
"city_3547205","Santana da Ponte Pensa",,"47205","br_sp"
"city_3547304","Santana de Parnaíba",,"47304","br_sp"
"city_3547403","Santa Rita d'Oeste",,"47403","br_sp"
"city_3547502","Santa Rita do Passa Quatro",,"47502","br_sp"
"city_3547601","Santa Rosa de Viterbo",,"47601","br_sp"
"city_3547650","Santa Salete",,"47650","br_sp"
"city_3547700","Santo Anastácio",,"47700","br_sp"
"city_1101203","Ministro Andreazza",,"01203","br_ro"
"city_1712405","Lizarda",,"12405","br_to"
"city_3547809","Santo André",,"47809","br_sp"
"city_3547908","Santo Antônio da Alegria",,"47908","br_sp"
"city_3548005","Santo Antônio de Posse",,"48005","br_sp"
"city_3548054","Santo Antônio do Aracanguá",,"48054","br_sp"
"city_3548104","Santo Antônio do Jardim",,"48104","br_sp"
"city_3548203","Santo Antônio do Pinhal",,"48203","br_sp"
"city_3548302","Santo Expedito",,"48302","br_sp"
"city_3548401","Santópolis do Aguapeí",,"48401","br_sp"
"city_3548500","Santos",,"48500","br_sp"
"city_3548609","São Bento do Sapucaí",,"48609","br_sp"
"city_1712454","Luzinópolis",,"12454","br_to"
"city_3548708","São Bernardo do Campo",,"48708","br_sp"
"city_3548807","São Caetano do Sul",,"48807","br_sp"
"city_3548906","São Carlos",,"48906","br_sp"
"city_3549003","São Francisco",,"49003","br_sp"
"city_3549102","São João da Boa Vista",,"49102","br_sp"
"city_3549201","São João das Duas Pontes",,"49201","br_sp"
"city_3549250","São João de Iracema",,"49250","br_sp"
"city_3549300","São João do Pau d'Alho",,"49300","br_sp"
"city_3549409","São Joaquim da Barra",,"49409","br_sp"
"city_3549508","São José da Bela Vista",,"49508","br_sp"
"city_1712504","Marianópolis do Tocantins",,"12504","br_to"
"city_3549607","São José do Barreiro",,"49607","br_sp"
"city_3549706","São José do Rio Pardo",,"49706","br_sp"
"city_3549805","São José do Rio Preto",,"49805","br_sp"
"city_3549904","São José dos Campos",,"49904","br_sp"
"city_3549953","São Lourenço da Serra",,"49953","br_sp"
"city_3550001","São Luís do Paraitinga",,"50001","br_sp"
"city_3550100","São Manuel",,"50100","br_sp"
"city_3550209","São Miguel Arcanjo",,"50209","br_sp"
"city_3550308","São Paulo",,"50308","br_sp"
"city_3550407","São Pedro",,"50407","br_sp"
"city_1712702","Mateiros",,"12702","br_to"
"city_3550506","São Pedro do Turvo",,"50506","br_sp"
"city_3550605","São Roque",,"50605","br_sp"
"city_3550704","São Sebastião",,"50704","br_sp"
"city_3550803","São Sebastião da Grama",,"50803","br_sp"
"city_3550902","São Simão",,"50902","br_sp"
"city_3551009","São Vicente",,"51009","br_sp"
"city_3551108","Sarapuí",,"51108","br_sp"
"city_3551207","Sarutaiá",,"51207","br_sp"
"city_3551306","Sebastianópolis do Sul",,"51306","br_sp"
"city_3551405","Serra Azul",,"51405","br_sp"
"city_1712801","Maurilândia do Tocantins",,"12801","br_to"
"city_3551504","Serrana",,"51504","br_sp"
"city_3551603","Serra Negra",,"51603","br_sp"
"city_3551702","Sertãozinho",,"51702","br_sp"
"city_3551801","Sete Barras",,"51801","br_sp"
"city_3551900","Severínia",,"51900","br_sp"
"city_3552007","Silveiras",,"52007","br_sp"
"city_3552106","Socorro",,"52106","br_sp"
"city_3552205","Sorocaba",,"52205","br_sp"
"city_3552304","Sud Mennucci",,"52304","br_sp"
"city_3552403","Sumaré",,"52403","br_sp"
"city_1713205","Miracema do Tocantins",,"13205","br_to"
"city_3552502","Suzano",,"52502","br_sp"
"city_3552551","Suzanápolis",,"52551","br_sp"
"city_3552601","Tabapuã",,"52601","br_sp"
"city_3552700","Tabatinga",,"52700","br_sp"
"city_3552809","Taboão da Serra",,"52809","br_sp"
"city_3552908","Taciba",,"52908","br_sp"
"city_3553005","Taguaí",,"53005","br_sp"
"city_3553104","Taiaçu",,"53104","br_sp"
"city_3553203","Taiúva",,"53203","br_sp"
"city_3553302","Tambaú",,"53302","br_sp"
"city_1713304","Miranorte",,"13304","br_to"
"city_3553401","Tanabi",,"53401","br_sp"
"city_3553500","Tapiraí",,"53500","br_sp"
"city_3553609","Tapiratiba",,"53609","br_sp"
"city_3553658","Taquaral",,"53658","br_sp"
"city_3553708","Taquaritinga",,"53708","br_sp"
"city_3553807","Taquarituba",,"53807","br_sp"
"city_3553856","Taquarivaí",,"53856","br_sp"
"city_3553906","Tarabai",,"53906","br_sp"
"city_3553955","Tarumã",,"53955","br_sp"
"city_3554003","Tatuí",,"54003","br_sp"
"city_1713601","Monte do Carmo",,"13601","br_to"
"city_3554102","Taubaté",,"54102","br_sp"
"city_3554201","Tejupá",,"54201","br_sp"
"city_3554300","Teodoro Sampaio",,"54300","br_sp"
"city_3554409","Terra Roxa",,"54409","br_sp"
"city_3554508","Tietê",,"54508","br_sp"
"city_3554607","Timburi",,"54607","br_sp"
"city_3554656","Torre de Pedra",,"54656","br_sp"
"city_3554706","Torrinha",,"54706","br_sp"
"city_3554755","Trabiju",,"54755","br_sp"
"city_3554805","Tremembé",,"54805","br_sp"
"city_1713700","Monte Santo do Tocantins",,"13700","br_to"
"city_3554904","Três Fronteiras",,"54904","br_sp"
"city_3554953","Tuiuti",,"54953","br_sp"
"city_3555000","Tupã",,"55000","br_sp"
"city_3555109","Tupi Paulista",,"55109","br_sp"
"city_3555208","Turiúba",,"55208","br_sp"
"city_3555307","Turmalina",,"55307","br_sp"
"city_3555356","Ubarana",,"55356","br_sp"
"city_3555406","Ubatuba",,"55406","br_sp"
"city_3555505","Ubirajara",,"55505","br_sp"
"city_3555604","Uchoa",,"55604","br_sp"
"city_1713809","Palmeiras do Tocantins",,"13809","br_to"
"city_3555703","União Paulista",,"55703","br_sp"
"city_3555802","Urânia",,"55802","br_sp"
"city_3555901","Uru",,"55901","br_sp"
"city_3556008","Urupês",,"56008","br_sp"
"city_3556107","Valentim Gentil",,"56107","br_sp"
"city_3556206","Valinhos",,"56206","br_sp"
"city_3556305","Valparaíso",,"56305","br_sp"
"city_3556354","Vargem",,"56354","br_sp"
"city_3556404","Vargem Grande do Sul",,"56404","br_sp"
"city_3556453","Vargem Grande Paulista",,"56453","br_sp"
"city_1101302","Mirante da Serra",,"01302","br_ro"
"city_1713957","Muricilândia",,"13957","br_to"
"city_3556503","Várzea Paulista",,"56503","br_sp"
"city_3556602","Vera Cruz",,"56602","br_sp"
"city_3556701","Vinhedo",,"56701","br_sp"
"city_3556800","Viradouro",,"56800","br_sp"
"city_3556909","Vista Alegre do Alto",,"56909","br_sp"
"city_3556958","Vitória Brasil",,"56958","br_sp"
"city_3557006","Votorantim",,"57006","br_sp"
"city_3557105","Votuporanga",,"57105","br_sp"
"city_3557154","Zacarias",,"57154","br_sp"
"city_3557204","Chavantes",,"57204","br_sp"
"city_1714203","Natividade",,"14203","br_to"
"city_3557303","Estiva Gerbi",,"57303","br_sp"
"city_4100103","Abatiá",,"00103","br_pr"
"city_4100202","Adrianópolis",,"00202","br_pr"
"city_4100301","Agudos do Sul",,"00301","br_pr"
"city_4100400","Almirante Tamandaré",,"00400","br_pr"
"city_4100459","Altamira do Paraná",,"00459","br_pr"
"city_4100509","Altônia",,"00509","br_pr"
"city_4100608","Alto Paraná",,"00608","br_pr"
"city_4100707","Alto Piquiri",,"00707","br_pr"
"city_4100806","Alvorada do Sul",,"00806","br_pr"
"city_1714302","Nazaré",,"14302","br_to"
"city_4100905","Amaporã",,"00905","br_pr"
"city_4101002","Ampére",,"01002","br_pr"
"city_4101051","Anahy",,"01051","br_pr"
"city_4101101","Andirá",,"01101","br_pr"
"city_4101150","Ângulo",,"01150","br_pr"
"city_4101200","Antonina",,"01200","br_pr"
"city_4101309","Antônio Olinto",,"01309","br_pr"
"city_4101408","Apucarana",,"01408","br_pr"
"city_4101507","Arapongas",,"01507","br_pr"
"city_4101606","Arapoti",,"01606","br_pr"
"city_1714880","Nova Olinda",,"14880","br_to"
"city_4101655","Arapuã",,"01655","br_pr"
"city_4101705","Araruna",,"01705","br_pr"
"city_4101804","Araucária",,"01804","br_pr"
"city_4101853","Ariranha do Ivaí",,"01853","br_pr"
"city_4101903","Assaí",,"01903","br_pr"
"city_4102000","Assis Chateaubriand",,"02000","br_pr"
"city_4102109","Astorga",,"02109","br_pr"
"city_4102208","Atalaia",,"02208","br_pr"
"city_4102307","Balsa Nova",,"02307","br_pr"
"city_4102406","Bandeirantes",,"02406","br_pr"
"city_1715002","Nova Rosalândia",,"15002","br_to"
"city_4102505","Barbosa Ferraz",,"02505","br_pr"
"city_4102604","Barracão",,"02604","br_pr"
"city_4102703","Barra do Jacaré",,"02703","br_pr"
"city_4102752","Bela Vista da Caroba",,"02752","br_pr"
"city_4102802","Bela Vista do Paraíso",,"02802","br_pr"
"city_4102901","Bituruna",,"02901","br_pr"
"city_4103008","Boa Esperança",,"03008","br_pr"
"city_4103024","Boa Esperança do Iguaçu",,"03024","br_pr"
"city_4103040","Boa Ventura de São Roque",,"03040","br_pr"
"city_4103057","Boa Vista da Aparecida",,"03057","br_pr"
"city_1715101","Novo Acordo",,"15101","br_to"
"city_4103107","Bocaiúva do Sul",,"03107","br_pr"
"city_4103156","Bom Jesus do Sul",,"03156","br_pr"
"city_4103206","Bom Sucesso",,"03206","br_pr"
"city_4103222","Bom Sucesso do Sul",,"03222","br_pr"
"city_4103305","Borrazópolis",,"03305","br_pr"
"city_4103354","Braganey",,"03354","br_pr"
"city_4103370","Brasilândia do Sul",,"03370","br_pr"
"city_4103404","Cafeara",,"03404","br_pr"
"city_4103453","Cafelândia",,"03453","br_pr"
"city_4103479","Cafezal do Sul",,"03479","br_pr"
"city_1715150","Novo Alegre",,"15150","br_to"
"city_4103503","Califórnia",,"03503","br_pr"
"city_4103602","Cambará",,"03602","br_pr"
"city_4103701","Cambé",,"03701","br_pr"
"city_4103800","Cambira",,"03800","br_pr"
"city_4103909","Campina da Lagoa",,"03909","br_pr"
"city_4103958","Campina do Simão",,"03958","br_pr"
"city_4104006","Campina Grande do Sul",,"04006","br_pr"
"city_4104055","Campo Bonito",,"04055","br_pr"
"city_4104105","Campo do Tenente",,"04105","br_pr"
"city_4104204","Campo Largo",,"04204","br_pr"
"city_1715259","Novo Jardim",,"15259","br_to"
"city_4104253","Campo Magro",,"04253","br_pr"
"city_4104303","Campo Mourão",,"04303","br_pr"
"city_4104402","Cândido de Abreu",,"04402","br_pr"
"city_4104428","Candói",,"04428","br_pr"
"city_4104451","Cantagalo",,"04451","br_pr"
"city_4104501","Capanema",,"04501","br_pr"
"city_4104600","Capitão Leônidas Marques",,"04600","br_pr"
"city_4104659","Carambeí",,"04659","br_pr"
"city_4104709","Carlópolis",,"04709","br_pr"
"city_4104808","Cascavel",,"04808","br_pr"
"city_1715507","Oliveira de Fátima",,"15507","br_to"
"city_4104907","Castro",,"04907","br_pr"
"city_4105003","Catanduvas",,"05003","br_pr"
"city_4105102","Centenário do Sul",,"05102","br_pr"
"city_4105201","Cerro Azul",,"05201","br_pr"
"city_4105300","Céu Azul",,"05300","br_pr"
"city_4105409","Chopinzinho",,"05409","br_pr"
"city_4105508","Cianorte",,"05508","br_pr"
"city_4105607","Cidade Gaúcha",,"05607","br_pr"
"city_4105706","Clevelândia",,"05706","br_pr"
"city_4105805","Colombo",,"05805","br_pr"
"city_1715705","Palmeirante",,"15705","br_to"
"city_4105904","Colorado",,"05904","br_pr"
"city_4106001","Congonhinhas",,"06001","br_pr"
"city_4106100","Conselheiro Mairinck",,"06100","br_pr"
"city_4106209","Contenda",,"06209","br_pr"
"city_4106308","Corbélia",,"06308","br_pr"
"city_4106407","Cornélio Procópio",,"06407","br_pr"
"city_4106456","Coronel Domingos Soares",,"06456","br_pr"
"city_4106506","Coronel Vivida",,"06506","br_pr"
"city_4106555","Corumbataí do Sul",,"06555","br_pr"
"city_4106571","Cruzeiro do Iguaçu",,"06571","br_pr"
"city_1100049","Cacoal",,"00049","br_ro"
"city_1101401","Monte Negro",,"01401","br_ro"
"city_1715754","Palmeirópolis",,"15754","br_to"
"city_4106605","Cruzeiro do Oeste",,"06605","br_pr"
"city_4106704","Cruzeiro do Sul",,"06704","br_pr"
"city_4106803","Cruz Machado",,"06803","br_pr"
"city_4106852","Cruzmaltina",,"06852","br_pr"
"city_4106902","Curitiba",,"06902","br_pr"
"city_4107009","Curiúva",,"07009","br_pr"
"city_4107108","Diamante do Norte",,"07108","br_pr"
"city_4107124","Diamante do Sul",,"07124","br_pr"
"city_4107157","Diamante D'Oeste",,"07157","br_pr"
"city_4107207","Dois Vizinhos",,"07207","br_pr"
"city_1716109","Paraíso do Tocantins",,"16109","br_to"
"city_4107256","Douradina",,"07256","br_pr"
"city_4107306","Doutor Camargo",,"07306","br_pr"
"city_4107405","Enéas Marques",,"07405","br_pr"
"city_4107504","Engenheiro Beltrão",,"07504","br_pr"
"city_4107520","Esperança Nova",,"07520","br_pr"
"city_4107538","Entre Rios do Oeste",,"07538","br_pr"
"city_4107546","Espigão Alto do Iguaçu",,"07546","br_pr"
"city_4107553","Farol",,"07553","br_pr"
"city_4107603","Faxinal",,"07603","br_pr"
"city_4107652","Fazenda Rio Grande",,"07652","br_pr"
"city_1716208","Paranã",,"16208","br_to"
"city_4107702","Fênix",,"07702","br_pr"
"city_4107736","Fernandes Pinheiro",,"07736","br_pr"
"city_4107751","Figueira",,"07751","br_pr"
"city_4107801","Floraí",,"07801","br_pr"
"city_4107850","Flor da Serra do Sul",,"07850","br_pr"
"city_4107900","Floresta",,"07900","br_pr"
"city_4108007","Florestópolis",,"08007","br_pr"
"city_4108106","Flórida",,"08106","br_pr"
"city_4108205","Formosa do Oeste",,"08205","br_pr"
"city_4108304","Foz do Iguaçu",,"08304","br_pr"
"city_1716307","Pau D'Arco",,"16307","br_to"
"city_4108320","Francisco Alves",,"08320","br_pr"
"city_4108403","Francisco Beltrão",,"08403","br_pr"
"city_4108452","Foz do Jordão",,"08452","br_pr"
"city_4108502","General Carneiro",,"08502","br_pr"
"city_4108551","Godoy Moreira",,"08551","br_pr"
"city_4108601","Goioerê",,"08601","br_pr"
"city_4108650","Goioxim",,"08650","br_pr"
"city_4108700","Grandes Rios",,"08700","br_pr"
"city_4108809","Guaíra",,"08809","br_pr"
"city_4108908","Guairaçá",,"08908","br_pr"
"city_1716505","Pedro Afonso",,"16505","br_to"
"city_4108957","Guamiranga",,"08957","br_pr"
"city_4109005","Guapirama",,"09005","br_pr"
"city_4109104","Guaporema",,"09104","br_pr"
"city_4109203","Guaraci",,"09203","br_pr"
"city_4109302","Guaraniaçu",,"09302","br_pr"
"city_4109401","Guarapuava",,"09401","br_pr"
"city_4109500","Guaraqueçaba",,"09500","br_pr"
"city_4109609","Guaratuba",,"09609","br_pr"
"city_4109658","Honório Serpa",,"09658","br_pr"
"city_4109708","Ibaiti",,"09708","br_pr"
"city_1716604","Peixe",,"16604","br_to"
"city_4109757","Ibema",,"09757","br_pr"
"city_4109807","Ibiporã",,"09807","br_pr"
"city_4109906","Icaraíma",,"09906","br_pr"
"city_4110003","Iguaraçu",,"10003","br_pr"
"city_4110052","Iguatu",,"10052","br_pr"
"city_4110078","Imbaú",,"10078","br_pr"
"city_4110102","Imbituva",,"10102","br_pr"
"city_4110201","Inácio Martins",,"10201","br_pr"
"city_4110300","Inajá",,"10300","br_pr"
"city_4110409","Indianópolis",,"10409","br_pr"
"city_1716653","Pequizeiro",,"16653","br_to"
"city_4110508","Ipiranga",,"10508","br_pr"
"city_4110607","Iporã",,"10607","br_pr"
"city_4110656","Iracema do Oeste",,"10656","br_pr"
"city_4110706","Irati",,"10706","br_pr"
"city_4110805","Iretama",,"10805","br_pr"
"city_4110904","Itaguajé",,"10904","br_pr"
"city_4110953","Itaipulândia",,"10953","br_pr"
"city_4111001","Itambaracá",,"11001","br_pr"
"city_4111100","Itambé",,"11100","br_pr"
"city_4111209","Itapejara d'Oeste",,"11209","br_pr"
"city_1716703","Colméia",,"16703","br_to"
"city_4111258","Itaperuçu",,"11258","br_pr"
"city_4111308","Itaúna do Sul",,"11308","br_pr"
"city_4111407","Ivaí",,"11407","br_pr"
"city_4111506","Ivaiporã",,"11506","br_pr"
"city_4111555","Ivaté",,"11555","br_pr"
"city_4111605","Ivatuba",,"11605","br_pr"
"city_4111704","Jaboti",,"11704","br_pr"
"city_4111803","Jacarezinho",,"11803","br_pr"
"city_4111902","Jaguapitã",,"11902","br_pr"
"city_4112009","Jaguariaíva",,"12009","br_pr"
"city_1717008","Pindorama do Tocantins",,"17008","br_to"
"city_4112108","Jandaia do Sul",,"12108","br_pr"
"city_4112207","Janiópolis",,"12207","br_pr"
"city_4112306","Japira",,"12306","br_pr"
"city_4112405","Japurá",,"12405","br_pr"
"city_4112504","Jardim Alegre",,"12504","br_pr"
"city_4112603","Jardim Olinda",,"12603","br_pr"
"city_4112702","Jataizinho",,"12702","br_pr"
"city_4112751","Jesuítas",,"12751","br_pr"
"city_4112801","Joaquim Távora",,"12801","br_pr"
"city_4112900","Jundiaí do Sul",,"12900","br_pr"
"city_1717206","Piraquê",,"17206","br_to"
"city_4112959","Juranda",,"12959","br_pr"
"city_4113007","Jussara",,"13007","br_pr"
"city_4113106","Kaloré",,"13106","br_pr"
"city_4113205","Lapa",,"13205","br_pr"
"city_4113254","Laranjal",,"13254","br_pr"
"city_4113304","Laranjeiras do Sul",,"13304","br_pr"
"city_4113403","Leópolis",,"13403","br_pr"
"city_4113429","Lidianópolis",,"13429","br_pr"
"city_4113452","Lindoeste",,"13452","br_pr"
"city_4113502","Loanda",,"13502","br_pr"
"city_1101435","Nova União",,"01435","br_ro"
"city_1717503","Pium",,"17503","br_to"
"city_4113601","Lobato",,"13601","br_pr"
"city_4113700","Londrina",,"13700","br_pr"
"city_4113734","Luiziana",,"13734","br_pr"
"city_4113759","Lunardelli",,"13759","br_pr"
"city_4113809","Lupionópolis",,"13809","br_pr"
"city_4113908","Mallet",,"13908","br_pr"
"city_4114005","Mamborê",,"14005","br_pr"
"city_4114104","Mandaguaçu",,"14104","br_pr"
"city_4114203","Mandaguari",,"14203","br_pr"
"city_4114302","Mandirituba",,"14302","br_pr"
"city_1717800","Ponte Alta do Bom Jesus",,"17800","br_to"
"city_4114351","Manfrinópolis",,"14351","br_pr"
"city_4114401","Mangueirinha",,"14401","br_pr"
"city_4114500","Manoel Ribas",,"14500","br_pr"
"city_4114609","Marechal Cândido Rondon",,"14609","br_pr"
"city_4114708","Maria Helena",,"14708","br_pr"
"city_4114807","Marialva",,"14807","br_pr"
"city_4114906","Marilândia do Sul",,"14906","br_pr"
"city_4115002","Marilena",,"15002","br_pr"
"city_4115101","Mariluz",,"15101","br_pr"
"city_4115200","Maringá",,"15200","br_pr"
"city_1717909","Ponte Alta do Tocantins",,"17909","br_to"
"city_4115309","Mariópolis",,"15309","br_pr"
"city_4115358","Maripá",,"15358","br_pr"
"city_4115408","Marmeleiro",,"15408","br_pr"
"city_4115457","Marquinho",,"15457","br_pr"
"city_4115507","Marumbi",,"15507","br_pr"
"city_4115606","Matelândia",,"15606","br_pr"
"city_4115705","Matinhos",,"15705","br_pr"
"city_4115739","Mato Rico",,"15739","br_pr"
"city_4115754","Mauá da Serra",,"15754","br_pr"
"city_4115804","Medianeira",,"15804","br_pr"
"city_1718006","Porto Alegre do Tocantins",,"18006","br_to"
"city_4115853","Mercedes",,"15853","br_pr"
"city_4115903","Mirador",,"15903","br_pr"
"city_4116000","Miraselva",,"16000","br_pr"
"city_4116059","Missal",,"16059","br_pr"
"city_4116109","Moreira Sales",,"16109","br_pr"
"city_4116208","Morretes",,"16208","br_pr"
"city_4116307","Munhoz de Melo",,"16307","br_pr"
"city_4116406","Nossa Senhora das Graças",,"16406","br_pr"
"city_4116505","Nova Aliança do Ivaí",,"16505","br_pr"
"city_4116604","Nova América da Colina",,"16604","br_pr"
"city_1718204","Porto Nacional",,"18204","br_to"
"city_4116703","Nova Aurora",,"16703","br_pr"
"city_4116802","Nova Cantu",,"16802","br_pr"
"city_4116901","Nova Esperança",,"16901","br_pr"
"city_4116950","Nova Esperança do Sudoeste",,"16950","br_pr"
"city_4117008","Nova Fátima",,"17008","br_pr"
"city_4117057","Nova Laranjeiras",,"17057","br_pr"
"city_4117107","Nova Londrina",,"17107","br_pr"
"city_4117206","Nova Olímpia",,"17206","br_pr"
"city_4117214","Nova Santa Bárbara",,"17214","br_pr"
"city_4117222","Nova Santa Rosa",,"17222","br_pr"
"city_1718303","Praia Norte",,"18303","br_to"
"city_4117255","Nova Prata do Iguaçu",,"17255","br_pr"
"city_4117271","Nova Tebas",,"17271","br_pr"
"city_4117297","Novo Itacolomi",,"17297","br_pr"
"city_4117305","Ortigueira",,"17305","br_pr"
"city_4117404","Ourizona",,"17404","br_pr"
"city_4117453","Ouro Verde do Oeste",,"17453","br_pr"
"city_4117503","Paiçandu",,"17503","br_pr"
"city_4117602","Palmas",,"17602","br_pr"
"city_4117701","Palmeira",,"17701","br_pr"
"city_4117800","Palmital",,"17800","br_pr"
"city_1718402","Presidente Kennedy",,"18402","br_to"
"city_4117909","Palotina",,"17909","br_pr"
"city_4118006","Paraíso do Norte",,"18006","br_pr"
"city_4118105","Paranacity",,"18105","br_pr"
"city_4118204","Paranaguá",,"18204","br_pr"
"city_4118303","Paranapoema",,"18303","br_pr"
"city_4118402","Paranavaí",,"18402","br_pr"
"city_4118451","Pato Bragado",,"18451","br_pr"
"city_4118501","Pato Branco",,"18501","br_pr"
"city_4118600","Paula Freitas",,"18600","br_pr"
"city_4118709","Paulo Frontin",,"18709","br_pr"
"city_1718451","Pugmil",,"18451","br_to"
"city_4118808","Peabiru",,"18808","br_pr"
"city_4118857","Perobal",,"18857","br_pr"
"city_4118907","Pérola",,"18907","br_pr"
"city_4119004","Pérola d'Oeste",,"19004","br_pr"
"city_4119103","Piên",,"19103","br_pr"
"city_4119152","Pinhais",,"19152","br_pr"
"city_4119202","Pinhalão",,"19202","br_pr"
"city_4119251","Pinhal de São Bento",,"19251","br_pr"
"city_4119301","Pinhão",,"19301","br_pr"
"city_4119400","Piraí do Sul",,"19400","br_pr"
"city_1718501","Recursolândia",,"18501","br_to"
"city_4119509","Piraquara",,"19509","br_pr"
"city_4119608","Pitanga",,"19608","br_pr"
"city_4119657","Pitangueiras",,"19657","br_pr"
"city_4119707","Planaltina do Paraná",,"19707","br_pr"
"city_4119806","Planalto",,"19806","br_pr"
"city_4119905","Ponta Grossa",,"19905","br_pr"
"city_4119954","Pontal do Paraná",,"19954","br_pr"
"city_4120002","Porecatu",,"20002","br_pr"
"city_4120101","Porto Amazonas",,"20101","br_pr"
"city_4120150","Porto Barreiro",,"20150","br_pr"
"city_1718550","Riachinho",,"18550","br_to"
"city_4120200","Porto Rico",,"20200","br_pr"
"city_4120309","Porto Vitória",,"20309","br_pr"
"city_4120333","Prado Ferreira",,"20333","br_pr"
"city_4120358","Pranchita",,"20358","br_pr"
"city_4120408","Presidente Castelo Branco",,"20408","br_pr"
"city_4120507","Primeiro de Maio",,"20507","br_pr"
"city_4120606","Prudentópolis",,"20606","br_pr"
"city_4120655","Quarto Centenário",,"20655","br_pr"
"city_4120705","Quatiguá",,"20705","br_pr"
"city_4120804","Quatro Barras",,"20804","br_pr"
"city_1101450","Parecis",,"01450","br_ro"
"city_1718659","Rio da Conceição",,"18659","br_to"
"city_4120853","Quatro Pontes",,"20853","br_pr"
"city_4120903","Quedas do Iguaçu",,"20903","br_pr"
"city_4121000","Querência do Norte",,"21000","br_pr"
"city_4121109","Quinta do Sol",,"21109","br_pr"
"city_4121208","Quitandinha",,"21208","br_pr"
"city_4121257","Ramilândia",,"21257","br_pr"
"city_4121307","Rancho Alegre",,"21307","br_pr"
"city_4121356","Rancho Alegre D'Oeste",,"21356","br_pr"
"city_4121406","Realeza",,"21406","br_pr"
"city_4121505","Rebouças",,"21505","br_pr"
"city_1718709","Rio dos Bois",,"18709","br_to"
