"id","code","name","small_name","description","type","parent_id:id"
"cfop_307","5156","Transferência de mercadoria adquirida ou recebida de terceiros, que não deva por ele transitar",,"Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros para industrialização ou comercialização, que não tenham sido objeto de qualquer processo industrial, remetidas para armazém geral, depósito fechado ou outro, sem que haja retorno ao estabelecimento depositante.","output","cfop_302"
"cfop_308","5200","DEVOLUÇÕES DE COMPRAS PARA INDUSTRIALIZAÇÃO, PRODUÇÃO RURAL, COMERCIALIZAÇÃO OU ANULAÇÕES DE VALORES",,,"output","cfop_278"
"cfop_309","5201","Devolução de compra para industrialização ou produção rural",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural, cujas entradas tenham sido classificadas como 1.101 - Compra para industrialização ou produção rural.","output","cfop_308"
"cfop_310","5202","Devolução de compra para comercialização",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização.","output","cfop_308"
"cfop_311","5205","Anulação de valor relativo a aquisição de serviço de comunicação",,"Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de comunicação.","output","cfop_308"
"cfop_312","5206","Anulação de valor relativo a aquisição de serviço de transporte",,"Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes das aquisições de serviços de transporte.","output","cfop_308"
"cfop_313","5207","Anulação de valor relativo à compra de energia elétrica",,"Classificam-se neste código as anulações correspondentes a valores faturados indevidamente, decorrentes da compra de energia elétrica.","output","cfop_308"
"cfop_314","5208","Devolução de mercadoria recebida em transferência para industrialização ou produção rural",,"Classificam-se neste código as devoluções de mercadorias recebidas em transferência de outros estabelecimentos da mesma empresa, para serem utilizadas em processo de industrialização ou produção rural.","output","cfop_308"
"cfop_315","5209","Devolução de mercadoria recebida em transferência para comercialização",,"Classificam-se neste código as devoluções de mercadorias recebidas em transferência de outro estabelecimento da mesma empresa, para serem comercializadas.","output","cfop_308"
"cfop_316","5210","Devolução de compra para utilização na prestação de serviço",,"Classificam-se neste código as devoluções de mercadorias adquiridas para utilização na prestação de serviços, cujas entradas tenham sido classificadas no código 1.126 - Compra para utilização na prestação de serviço.","output","cfop_308"
"cfop_317","5250","VENDAS DE ENERGIA ELÉTRICA",,,"output","cfop_278"
"cfop_318","5251","Venda de energia elétrica para distribuição ou comercialização",,"Classificam-se neste código as vendas de energia elétrica destinada à distribuição ou comercialização. Também serão classificadas neste código as vendas de energia elétrica destinada a cooperativas para distribuição aos seus cooperados.","output","cfop_317"
"cfop_319","5252","Venda de energia elétrica para estabelecimento industrial",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento industrial. Também serão classificadas neste código as vendas de energia elétrica destinada a estabelecimento industrial de cooperativa.","output","cfop_317"
"cfop_320","5253"," Venda de energia elétrica para estabelecimento comercial",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento comercial. Também serão classificadas neste código as vendas de energia elétrica destinada a estabelecimento comercial de cooperativa.","output","cfop_317"
"cfop_321","5254","Venda de energia elétrica para estabelecimento prestador de serviço de transporte",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de prestador de serviços de transporte.","output","cfop_317"
"cfop_322","5255","Venda de energia elétrica para estabelecimento prestador de serviço de comunicação",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de prestador de serviços de comunicação.","output","cfop_317"
"cfop_323","5256","Venda de energia elétrica para estabelecimento de produtor rural",,"Classificam-se neste código as vendas de energia elétrica para consumo por estabelecimento de produtor rural.","output","cfop_317"
"cfop_324","5257","Venda de energia elétrica para consumo por demanda contratada",,"Classificam-se neste código as vendas de energia elétrica para consumo por demanda contratada, que prevalecerá sobre os demais códigos deste subgrupo.","output","cfop_317"
"cfop_325","5258","Venda de energia elétrica a não contribuinte",,"Classificam-se neste código as vendas de energia elétrica a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_317"
"cfop_326","5300","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO",,,"output","cfop_278"
"cfop_327","5301","Prestação de serviço de comunicação para execução de serviço da mesma natureza",,"Classificam-se neste código as prestações de serviços de comunicação destinados às prestações de serviços da mesma natureza.","output","cfop_326"
"cfop_328","5302","Prestação de serviço de comunicação a estabelecimento industrial",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento industrial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento industrial de cooperativa.","output","cfop_326"
"cfop_329","5303","Prestação de serviço de comunicação a estabelecimento comercial",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento comercial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento comercial de cooperativa.","output","cfop_326"
"cfop_330","5304","Prestação de serviço de comunicação a estabelecimento de prestador de serviço de transporte",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento prestador de serviço de transporte.","output","cfop_326"
"cfop_331","5305","Prestação de serviço de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_326"
"cfop_332","5306","Prestação de serviço de comunicação a estabelecimento de produtor rural",,"Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de produtor rural.","output","cfop_326"
"cfop_333","5307","Prestação de serviço de comunicação a não contribuinte",,"Classificam-se neste código as prestações de serviços de comunicação a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_326"
"cfop_334","5350","PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE",,,"output","cfop_278"
"cfop_335","5351","Prestação de serviço de transporte para execução de serviço da mesma natureza",,"Classificam-se neste código as prestações de serviços de transporte destinados às prestações de serviços da mesma natureza.","output","cfop_334"
"cfop_336","5352","Prestação de serviço de transporte a estabelecimento industrial",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento industrial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento industrial de cooperativa.","output","cfop_324"
"cfop_337","5353","Prestação de serviço de transporte a estabelecimento comercial",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento comercial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento comercial de cooperativa.","output","cfop_324"
"cfop_338","5354","Prestação de serviço de transporte a estabelecimento de prestador de serviço de comunicação",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento prestador de serviços de comunicação.","output","cfop_324"
"cfop_339","5355","Prestação de serviço de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_324"
"cfop_340","5356","Prestação de serviço de transporte a estabelecimento de produtor rural",,"Classificam-se neste código as prestações de serviços de transporte a estabelecimento de produtor rural.","output","cfop_324"
"cfop_341","5357","Prestação de serviço de transporte a não contribuinte",,"Classificam-se neste código as prestações de serviços de transporte a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_324"
"cfop_342","5359","Prestação de serviço de transporte a contribuinte ou a não contribuinte quando a mercadoria transportada está dispensada de emissão de nota fiscal",,"Classificam-se neste código as prestações de serviços de transporte a contribuintes ou a não contribuintes, exclusivamente quando não existe a obrigação legal de emissão de nota fiscal para a mercadoria transportada.","output","cfop_324"
"cfop_343","5400","SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA",,,"output","cfop_278"
"cfop_344","5401","Venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária, na condição de contribuinte substituto",,"Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento em operações com produtos sujeitos ao regime de substituição tributária, na condição de contribuinte substituto. Também serão classificadas neste código as vendas de produtos industrializados por estabelecimento industrial ou produtor rural de cooperativa sujeitos ao regime de substituição tributária, na condição de contribuinte substituto.","output","cfop_343"
"cfop_345","5402","Venda de produção do estabelecimento de produto sujeito ao regime de substituição tributária, em operação entre contribuintes substitutos do mesmo produto",,"Classificam-se neste código as vendas de produtos sujeitos ao regime de substituição tributária industrializados no estabelecimento, em operações entre contribuintes substitutos do mesmo produto.","output","cfop_343"
"cfop_346","5403","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituto",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, na condição de contribuinte substituto, em operação com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_343"
"cfop_347","5405","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído",,"Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros em operação com mercadorias sujeitas ao regime de substituição tributária, na condição de contribuinte substituído.","output","cfop_343"
"cfop_348","5409","Transferência de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros que não tenham sido objeto de qualquer processo industrial no estabelecimento, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_343"
"cfop_349","5410","Devolução de compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural cujas entradas tenham sido classificadas como Compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_343"
"cfop_350","5411","Devolução de compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_343"
"cfop_351","5412","Devolução de bem do ativo imobilizado, em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada tenha sido classificada no código 1.406 - Compra de bem para o ativo imobilizado cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_343"
"cfop_352","5413","Devolução de mercadoria destinada ao uso ou consumo, em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as devoluções de mercadorias adquiridas para uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 1.407 - Compra de mercadoria para uso ou consumo cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_343"
"cfop_353","5414","Remessa de produção do estabelecimento para venda fora do estabelecimento em operação com produto sujeito ao regime de substituição tributária",,"Classificam-se neste código as remessas de produtos industrializados ou produzidos pelo próprio estabelecimento para serem vendidos fora do estabelecimento, inclusive por meio de veículos, em operações com produtos sujeitos ao regime de substituição tributária.","output","cfop_343"
"cfop_354","5415","Remessa de mercadoria adquirida ou recebida de terceiros para venda fora do estabelecimento, em operação com mercadoria sujeita ao regime de substituição tributária",,"Classificam-se neste código as remessas de mercadorias adquiridas ou recebidas de terceiros para serem vendidas fora do estabelecimento, inclusive por meio de veículos, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_343"
"cfop_355","5450","SISTEMAS DE INTEGRAÇÃO",,,"output","cfop_278"
"cfop_356","5451","Remessa de animal e de insumo para estabelecimento produtor",,"Classificam-se neste código as saídas referentes à remessa de animais e de insumos para criação de animais no sistema integrado, tais como: pintos, leitões, rações e medicamentos.","output","cfop_355"
"cfop_357","5500","REMESSAS PARA FORMAÇÃO DE LOTE E COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES",,,"output","cfop_278"
"cfop_358","5501","Remessa de produção do estabelecimento, com fim específico de exportação",,"Classificam-se neste código as saídas de produtos industrializados ou produzidos pelo próprio estabelecimento, remetidos com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_357"
"cfop_359","5502","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação",,"Classificam-se neste código as saídas de mercadorias adquiridas ou recebidas de terceiros, remetidas com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_357"
"cfop_360","5503","Devolução de mercadoria recebida com fim específico de exportação",,"Classificam-se neste código as devoluções efetuadas por trading company, empresa comercial exportadora ou outro estabelecimento do destinatário, de mercadorias recebidas com fim específico de exportação, cujas entradas tenham sido classificadas no código 1.501 - Entrada de mercadoria recebida com fim específico de exportação.","output","cfop_357"
"cfop_361","5504","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento",,"Classificam-se neste código as remessas de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_357"
"cfop_362","5505","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação",,"Classificam-se neste código as remessas de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação.","output","cfop_357"
"cfop_363","5550","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO",,,"output","cfop_278"
"cfop_364","5551","Venda de bem do ativo imobilizado",,"Classificam-se neste código as vendas de bens integrantes do ativo imobilizado do estabelecimento.","output","cfop_363"
"cfop_365","5552","Transferência de bem do ativo imobilizado",,"Classificam-se neste código os bens do ativo imobilizado transferidos para outro estabelecimento da mesma empresa.","output","cfop_363"
"cfop_366","5553","Devolução de compra de bem para o ativo imobilizado",,"Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada foi classificada no código 1.551 - Compra de bem para o ativo imobilizado.","output","cfop_363"
"cfop_367","5554","Remessa de bem do ativo imobilizado para uso fora do estabelecimento",,"Classificam-se neste código as remessas de bens do ativo imobilizado para uso fora do estabelecimento.","output","cfop_363"
"cfop_368","5555","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento",,"Classificam-se neste código as saídas em devolução, de bens do ativo imobilizado de terceiros, recebidos para uso no estabelecimento, cuja entrada tenha sido classificada no código 1.555 - Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento.","output","cfop_363"
"cfop_369","5556","Devolução de compra de material de uso ou consumo",,"Classificam-se neste código as devoluções de mercadorias destinadas ao uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 1.556 - Compra de material para uso ou consumo.","output","cfop_363"
"cfop_370","5557","Transferência de material de uso ou consumo",,"Classificam-se neste código os materiais para uso ou consumo transferidos para outro estabelecimento da mesma empresa.","output","cfop_363"
"cfop_371","5600","CRÉDITOS E RESSARCIMENTOS DE ICMS",,,"output","cfop_278"
"cfop_372","5601","Transferência de crédito de ICMS acumulado",,"Classificam-se neste código os lançamentos destinados ao registro da transferência de créditos de ICMS para outras empresas.","output","cfop_371"
"cfop_373","5602","Transferência de saldo credor de ICMS para outro estabelecimento da mesma empresa, destinado à compensação de saldo devedor de ICMS",,"Classificam-se neste código os lançamentos destinados ao registro da transferência de saldos credores de ICMS para outros estabelecimentos da mesma empresa, destinados à compensação do saldo devedor do estabelecimento, inclusive no caso de apuração centralizada do imposto.","output","cfop_371"
"cfop_374","5603","Ressarcimento de ICMS retido por substituição tributária",,"Classificam-se neste código os lançamentos destinados ao registro de ressarcimento de ICMS retido por substituição tributária a contribuinte substituído, efetuado pelo contribuinte substituto, nas hipóteses previstas na legislação aplicável.","output","cfop_371"
"cfop_375","5605","Transferência de saldo devedor de ICMS de outro estabelecimento da mesma empresa",,"Classificam-se neste código os lançamentos destinados ao registro da transferência de saldo devedor de ICMS para outro estabelecimento da mesma empresa, para efetivação da apuração centralizada do imposto.","output","cfop_371"
"cfop_376","5606","Classificam-se neste código os lançamentos destinados ao registro de utilização de saldo credor de ICMS em conta gráfica para extinção por compensação de débitos fiscais desvinculados de conta gráfica.",,"Classificam-se neste código os lançamentos destinados ao registro de utilização de saldo credor de ICMS em conta gráfica para extinção por compensação de débitos fiscais desvinculados de conta gráfica.","output","cfop_371"
"cfop_377","5650","SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRIFICANTES",,,"output","cfop_278"
"cfop_378","5651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_377"
"cfop_379","5652","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_377"
"cfop_380","5653","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_377"
"cfop_381","5654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_377"
"cfop_382","5655","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_377"
"cfop_383","5656","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final",,"Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_377"
"cfop_384","5657","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento",,"Classificam-se neste código as remessas de combustíveis ou lubrificante, adquiridos ou recebidos de terceiros para serem vendidos fora do estabelecimento, inclusive por meio de veículos.","output","cfop_377"
"cfop_385","5658","Transferência de combustível ou lubrificante de produção do estabelecimento",,"Classificam-se neste código as transferências de combustíveis ou lubrificantes, industrializados no estabelecimento, para outro estabelecimento da mesma empresa.","output","cfop_377"
"cfop_386","5659","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro",,"Classificam-se neste código as transferências de combustíveis ou lubrificantes, adquiridos ou recebidos de terceiros, para outro estabelecimento da mesma empresa.","output","cfop_377"
"cfop_387","5660","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente",,"Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para industrialização do próprio produto, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para industrialização subseqüente.","output","cfop_377"
"cfop_388","5661","Devolução de compra de combustível ou lubrificante adquirido para comercialização",,"Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para comercialização, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para comercialização.","output","cfop_377"
"cfop_389","5662","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final",,"Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para consumo em processo de industrialização de outros produtos, na prestação de serviços ou por usuário final, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante por consumidor ou usuário final.","output","cfop_377"
"cfop_390","5663","Remessa para armazenagem de combustível ou lubrificante",,"Classificam-se neste código as remessas para armazenagem de combustíveis ou lubrificantes.","output","cfop_377"
"cfop_391","5664","Retorno de combustível ou lubrificante recebido para armazenagem",,"Classificam-se neste código as remessas em devolução de combustíveis ou lubrificantes, recebidos para armazenagem.","output","cfop_377"
"cfop_392","5665","Retorno simbólico de combustível ou lubrificante recebido para armazenagem",,"Classificam-se neste código os retornos simbólicos de combustíveis ou lubrificantes recebidos para armazenagem, quando as mercadorias armazenadas tenham sido objeto de saída a qualquer título e não devam retornar ao estabelecimento depositante.","output","cfop_377"
"cfop_393","5666","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem",,"Classificam-se neste código as saídas por conta e ordem de terceiros, de combustíveis ou lubrificantes, recebidos anteriormente para armazenagem.","output","cfop_377"
"cfop_394","5900","OUTRAS SAÍDAS DE MERCADORIAS OU PRESTAÇÕES DE SERVIÇOS",,,"output","cfop_278"
"cfop_395","5901","Remessa para industrialização por encomenda",,"Classificam-se neste código as remessas de insumos remetidos para industrialização por encomenda, a ser realizada em outra empresa ou em outro estabelecimento da mesma empresa.","output","cfop_394"
"cfop_396","5902","Retorno de mercadoria utilizada na industrialização por encomenda",,"Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos para industrialização e incorporados ao produto final, por encomenda de outra empresa ou de outro estabelecimento da mesma empresa. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_394"
"cfop_397","5903","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo",,"Classificam-se neste código as remessas em devolução de insumos recebidos para industrialização e não aplicados no referido processo.","output","cfop_394"
"cfop_398","5904","Remessa para venda fora do estabelecimento",,"Classificam-se neste código as remessas de mercadorias para venda fora do estabelecimento, inclusive por meio de veículos.","output","cfop_394"
"cfop_399","5905","Remessa para depósito fechado ou armazém geral",,"Classificam-se neste código as remessas de mercadorias para depósito em depósito fechado ou armazém geral.","output","cfop_394"
"cfop_400","5906","Retorno de mercadoria depositada em depósito fechado ou armazém geral",,"Classificam-se neste código os retornos de mercadorias depositadas em depósito fechado ou armazém geral ao estabelecimento depositante.","output","cfop_394"
"cfop_401","5907","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral",,"Classificam-se neste código os retornos simbólicos de mercadorias recebidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não devam retornar ao estabelecimento depositante.","output","cfop_394"
"cfop_402","5908","Remessa de bem por conta de contrato de comodato",,"Classificam-se neste código as remessas de bens para o cumprimento de contrato de comodato.","output","cfop_394"
"cfop_403","5909","Retorno de bem recebido por conta de contrato de comodato",,"Classificam-se neste código as remessas de bens em devolução após cumprido o contrato de comodato.","output","cfop_394"
"cfop_404","5910","Remessa em bonificação, doação ou brinde",,"Classificam-se neste código as remessas de mercadorias a título de bonificação, doação ou brinde.","output","cfop_394"
"cfop_405","5911","Remessa de amostra grátis",,"Classificam-se neste código as remessas de mercadorias a título de amostra grátis.","output","cfop_394"
"cfop_406","5912","Remessa de mercadoria ou bem para demonstração",,"Classificam-se neste código as remessas de mercadorias ou bens para demonstração.","output","cfop_394"
"cfop_407","5913","Retorno de mercadoria ou bem recebido para demonstração",,"Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para demonstração.","output","cfop_394"
"cfop_408","5914","Remessa de mercadoria ou bem para exposição ou feira",,"Classificam-se neste código as remessas de mercadorias ou bens para exposição ou feira.","output","cfop_394"
"cfop_409","5915","Remessa de mercadoria ou bem para conserto ou reparo",,"Classificam-se neste código as remessas de mercadorias ou bens para conserto ou reparo.","output","cfop_394"
"cfop_410","5916","Retorno de mercadoria ou bem recebido para conserto ou reparo",,"Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para conserto ou reparo.","output","cfop_394"
"cfop_411","5917","Remessa de mercadoria em consignação mercantil ou industrial",,"Classificam-se neste código as remessas de mercadorias a título de consignação mercantil ou industrial.","output","cfop_394"
"cfop_412","5918","Devolução de mercadoria recebida em consignação mercantil ou industrial",,"Classificam-se neste código as devoluções de mercadorias recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_394"
"cfop_413","5919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial",,"Classificam-se neste código as devoluções simbólicas de mercadorias vendidas ou utilizadas em processo industrial, que tenham sido recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_394"
"cfop_414","5920","Remessa de vasilhame ou sacaria",,"Classificam-se neste código as remessas de vasilhame ou sacaria.","output","cfop_394"
"cfop_415","5921","Devolução de vasilhame ou sacaria",,"Classificam-se neste código as saídas por devolução de vasilhame ou sacaria.","output","cfop_394"
"cfop_416","5922","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura",,"Classificam-se neste código os registros efetuados a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_394"
"cfop_417","5923","Remessa de mercadoria por conta e ordem de terceiros, em venda à ordem",,"Classificam-se neste código as saídas correspondentes à entrega de mercadorias por conta e ordem de terceiros, em vendas à ordem, cuja venda ao adquirente originário, foi classificada nos códigos 5.118 - Venda de produção do estabelecimento entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem ou 5.119 - Venda de mercadoria adquirida ou recebida de terceiros entregue ao destinatário por conta e ordem do adquirente originário, em venda à ordem.","output","cfop_394"
"cfop_418","5924","Remessa para industrialização por conta e ordem do adquirente da mercadoria, quando esta não transitar pelo estabelecimento do adquirente",,"Classificam-se neste código as saídas de insumos com destino a estabelecimento industrializador, para serem industrializados por conta e ordem do adquirente, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente dos mesmos.","output","cfop_394"
"cfop_419","5925","Retorno de mercadoria recebida para industrialização por conta e ordem do adquirente da mercadoria, quando aquela não transitar pelo estabelecimento do adquirente",,"Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos, por conta e ordem do adquirente, para industrialização e incorporados ao produto final, nas hipóteses em que os insumos não tenham transitado pelo estabelecimento do adquirente. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_394"
"cfop_420","5926","Lançamento efetuado a título de reclassificação de mercadoria decorrente de formação de kit ou de sua desagregação",,"Classificam-se neste código os registros efetuados a título de reclassificação decorrente de formação de kit de mercadorias ou de sua desagregação.","output","cfop_394"
"cfop_421","5927","Lançamento efetuado a título de baixa de estoque decorrente de perda, roubo ou deterioração",,"Classificam-se neste código os registros efetuados a título de baixa de estoque decorrente de perda, roubou ou deterioração das mercadorias.","output","cfop_394"
"cfop_422","5928","Lançamento efetuado a título de baixa de estoque decorrente do encerramento da atividade da empresa",,"Classificam-se neste código os registros efetuados a título de baixa de estoque decorrente do encerramento das atividades da empresa.","output","cfop_394"
"cfop_423","5929","Lançamento efetuado em decorrência de emissão de documento fiscal relativo a operação ou prestação também registrada em equipamento Emissor de Cupom Fiscal - ECF",,"Classificam-se neste código os registros relativos aos documentos fiscais emitidos em operações ou prestações que também tenham sido registradas em equipamento Emissor de Cupom Fiscal - ECF.","output","cfop_394"
