"id","code","name","version","parent_id:id"
"l10n_br_cnae_1302","4642-7/01","Comércio atacadista de artigos do vestuário e acessórios, exceto profissionais e de segurança","2.0","l10n_br_cnae_1301"
"l10n_br_cnae_1303","4642-7/02","Comércio atacadista de roupas e acessórios para uso profissional e de segurança do trabalho","2.0","l10n_br_cnae_1301"
"l10n_br_cnae_1304","46.43-5","Comércio atacadista de calçados e artigos de viagem","2.0","l10n_br_cnae_1296"
"l10n_br_cnae_1305","4643-5/01","Comércio atacadista de calçados","2.0","l10n_br_cnae_1304"
"l10n_br_cnae_1306","4643-5/02","Comércio atacadista de bolsas, malas e artigos de viagem","2.0","l10n_br_cnae_1304"
"l10n_br_cnae_1307","46.44-3","Comércio atacadista de produtos farmacêuticos para uso humano e veterinário","2.0","l10n_br_cnae_1296"
"l10n_br_cnae_1308","4644-3/01","Comércio atacadista de medicamentos e drogas de uso humano","2.0","l10n_br_cnae_1307"
"l10n_br_cnae_1309","4644-3/02","Comércio atacadista de medicamentos e drogas de uso veterinário","2.0","l10n_br_cnae_1307"
"l10n_br_cnae_1310","46.45-1","Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico","2.0","l10n_br_cnae_1296"
"l10n_br_cnae_1311","4645-1/01","Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, hospitalar e de laboratórios","2.0","l10n_br_cnae_1310"
"l10n_br_cnae_1312","4645-1/02","Comércio atacadista de próteses e artigos de ortopedia","2.0","l10n_br_cnae_1310"
"l10n_br_cnae_1313","4645-1/03","Comércio atacadista de produtos odontológicos","2.0","l10n_br_cnae_1310"
"l10n_br_cnae_1314","46.46-0","Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal","2.0","l10n_br_cnae_1296"
"l10n_br_cnae_1315","4646-0/01","Comércio atacadista de cosméticos e produtos de perfumaria","2.0","l10n_br_cnae_1314"
"l10n_br_cnae_1316","4646-0/02","Comércio atacadista de produtos de higiene pessoal","2.0","l10n_br_cnae_1314"
"l10n_br_cnae_1317","46.47.8","Comércio atacadista de artigos de escritório e de papelaria; livros, jornais e outras publicações","2.0","l10n_br_cnae_1296"
"l10n_br_cnae_1318","4647-8/01","Comércio atacadista de artigos de escritório e de papelaria","2.0","l10n_br_cnae_1317"
"l10n_br_cnae_1319","4647-8/02","Comércio atacadista de livros, jornais e outras publicações","2.0","l10n_br_cnae_1317"
"l10n_br_cnae_1320","46.49-4","Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente","2.0","l10n_br_cnae_1296"
"l10n_br_cnae_1321","4649-4/01","Comércio atacadista de equipamentos elétricos de uso pessoal e doméstico","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1322","4649-4/02","Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1323","4649-4/03","Comércio atacadista de bicicletas, triciclos e outros veículos recreativos","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1324","4649-4/04","Comércio atacadista de móveis e artigos de colchoaria","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1325","4649-4/05","Comércio atacadista de artigos de tapeçaria; persianas e cortinas","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1326","4649-4/06","Comércio atacadista de lustres, luminárias e abajures","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1327","4649-4/07","Comércio atacadista de filmes, CDs, DVDs, fitas e discos","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1328","4649-4/08","Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1329","4649-4/09","Comércio atacadista de produtos de higiene, limpeza e conservação domiciliar, com atividade de fracionamento e acondicionamento associada","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1330","4649-4/10","Comércio atacadista de jóias, relógios e bijuterias, inclusive pedras preciosas e semipreciosas lapidadas","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1331","4649-4/99","Comércio atacadista de outros equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente","2.0","l10n_br_cnae_1320"
"l10n_br_cnae_1332","46.5","Comércio atacadista de equipamentos e produtos de tecnologias de informação e comunicação","2.0","l10n_br_cnae_1221"
"l10n_br_cnae_1333","46.51-6","Comércio atacadista de computadores, periféricos e suprimentos de informática","2.0","l10n_br_cnae_1332"
"l10n_br_cnae_1334","4651-6/01","Comércio atacadista de equipamentos de informática","2.0","l10n_br_cnae_1333"
"l10n_br_cnae_1335","4651-6/02","Comércio atacadista de suprimentos para informática","2.0","l10n_br_cnae_1333"
"l10n_br_cnae_1336","46.52.4","Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação","2.0","l10n_br_cnae_1332"
"l10n_br_cnae_1337","4652-4/00","Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação","2.0","l10n_br_cnae_1336"
"l10n_br_cnae_1338","46.6","Comércio atacadista de máquinas, aparelhos e equipamentos, exceto de tecnologias de informação e comunicação","2.0","l10n_br_cnae_1221"
"l10n_br_cnae_1339","46.61-3","Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças","2.0","l10n_br_cnae_1338"
"l10n_br_cnae_1340","4661-3/00","Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças","2.0","l10n_br_cnae_1339"
"l10n_br_cnae_1341","46.62-1","Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças","2.0","l10n_br_cnae_1338"
"l10n_br_cnae_1342","4662-1/00","Comércio atacadista de máquinas, equipamentos para terraplenagem, mineração e construção; partes e peças","2.0","l10n_br_cnae_1341"
"l10n_br_cnae_1343","46.63-0","Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças","2.0","l10n_br_cnae_1338"
"l10n_br_cnae_1344","4663-0/00","Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças","2.0","l10n_br_cnae_1343"
"l10n_br_cnae_1345","46.64-8","Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças","2.0","l10n_br_cnae_1338"
"l10n_br_cnae_1346","4664-8/00","Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças","2.0","l10n_br_cnae_1345"
"l10n_br_cnae_1347","46.65-6","Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças","2.0","l10n_br_cnae_1338"
"l10n_br_cnae_1348","4665-6/00","Comércio atacadista de máquinas e equipamentos para uso comercial; partes e peças","2.0","l10n_br_cnae_1347"
"l10n_br_cnae_1349","46.69-9","Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças","2.0","l10n_br_cnae_1338"
"l10n_br_cnae_1350","4669-9/01","Comércio atacadista de bombas e compressores; partes e peças","2.0","l10n_br_cnae_1349"
"l10n_br_cnae_1351","4669-9/99","Comércio atacadista de outras máquinas e equipamentos não especificados anteriormente; partes e peças","2.0","l10n_br_cnae_1349"
"l10n_br_cnae_1352","46.7","Comércio atacadista de madeira, ferragens, ferramentas, material elétrico e material de construção","2.0","l10n_br_cnae_1221"
"l10n_br_cnae_1353","46.71-1","Comércio atacadista de madeira e produtos derivados","2.0","l10n_br_cnae_1352"
"l10n_br_cnae_1354","4671-1/00","Comércio atacadista de madeira e produtos derivados","2.0","l10n_br_cnae_1353"
"l10n_br_cnae_1355","46.72-9","Comércio atacadista de ferragens e ferramentas","2.0","l10n_br_cnae_1352"
"l10n_br_cnae_1356","4672-9/00","Comércio atacadista de ferragens e ferramentas","2.0","l10n_br_cnae_1355"
"l10n_br_cnae_1357","46.73-7","Comércio atacadista de material elétrico","2.0","l10n_br_cnae_1352"
"l10n_br_cnae_1358","4673-7/00","Comércio atacadista de material elétrico","2.0","l10n_br_cnae_1357"
"l10n_br_cnae_1359","46.74-5","Comércio atacadista de cimento","2.0","l10n_br_cnae_1352"
"l10n_br_cnae_1360","4674-5/00","Comércio atacadista de cimento","2.0","l10n_br_cnae_1359"
"l10n_br_cnae_1361","46.79-6","Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral","2.0","l10n_br_cnae_1352"
"l10n_br_cnae_1362","4679-6/01","Comércio atacadista de tintas, vernizes e similares","2.0","l10n_br_cnae_1361"
"l10n_br_cnae_1363","4679-6/02","Comércio atacadista de mármores e granitos","2.0","l10n_br_cnae_1361"
"l10n_br_cnae_1364","4679-6/03","Comércio atacadista de vidros, espelhos e vitrais","2.0","l10n_br_cnae_1361"
"l10n_br_cnae_1365","4679-6/04","Comércio atacadista especializado de materiais de construção não especificados anteriormente","2.0","l10n_br_cnae_1361"
"l10n_br_cnae_1366","4679-6/99","Comércio atacadista de materiais de construção em geral","2.0","l10n_br_cnae_1361"
"l10n_br_cnae_1367","46.8","Comércio atacadista especializado em outros produtos","2.0","l10n_br_cnae_1221"
"l10n_br_cnae_1368","46.81-8","Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1369","4681-8/01","Comércio atacadista de álcool carburante, biodiesel, gasolina e demais derivados de petróleo, exceto lubrificantes, não realizado por transportador retalhista (TRR)","2.0","l10n_br_cnae_1368"
"l10n_br_cnae_1370","4681-8/02","Comércio atacadista de combustíveis realizado por transportador retalhista (TRR)","2.0","l10n_br_cnae_1368"
"l10n_br_cnae_1371","4681-8/03","Comércio atacadista de combustíveis de origem vegetal, exceto álcool carburante","2.0","l10n_br_cnae_1368"
"l10n_br_cnae_1372","4681-8/04","Comércio atacadista de combustíveis de origem mineral em bruto","2.0","l10n_br_cnae_1368"
"l10n_br_cnae_1373","4681-8/05","Comércio atacadista de lubrificantes","2.0","l10n_br_cnae_1368"
"l10n_br_cnae_1374","46.82-6","Comércio atacadista de gás liqüefeito de petróleo (GLP)","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1375","4682-6/00","Comércio atacadista de gás liqüefeito de petróleo (GLP)","2.0","l10n_br_cnae_1374"
"l10n_br_cnae_1376","46.83-4","Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1377","4683-4/00","Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo","2.0","l10n_br_cnae_1376"
"l10n_br_cnae_1378","46.84-2","Comércio atacadista de produtos químicos e petroquímicos, exceto agroquímicos","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1379","4684-2/01","Comércio atacadista de resinas e elastômeros","2.0","l10n_br_cnae_1378"
"l10n_br_cnae_1380","4684-2/02","Comércio atacadista de solventes","2.0","l10n_br_cnae_1378"
"l10n_br_cnae_1381","4684-2/99","Comércio atacadista de outros produtos químicos e petroquímicos não especificados anteriormente","2.0","l10n_br_cnae_1378"
"l10n_br_cnae_1382","46.85-1","Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1383","4685-1/00","Comércio atacadista de produtos siderúrgicos e metalúrgicos, exceto para construção","2.0","l10n_br_cnae_1382"
"l10n_br_cnae_1384","46.86-9","Comércio atacadista de papel e papelão em bruto e de embalagens","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1385","4686-9/01","Comércio atacadista de papel e papelão em bruto","2.0","l10n_br_cnae_1384"
"l10n_br_cnae_1386","4686-9/02","Comércio atacadista de embalagens","2.0","l10n_br_cnae_1384"
"l10n_br_cnae_1387","46.87-7","Comércio atacadista de resíduos e sucatas","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1388","4687-7/01","Comércio atacadista de resíduos de papel e papelão","2.0","l10n_br_cnae_1387"
"l10n_br_cnae_1389","4687-7/02","Comércio atacadista de resíduos e sucatas não-metálicos, exceto de papel e papelão","2.0","l10n_br_cnae_1387"
"l10n_br_cnae_1390","4687-7/03","Comércio atacadista de resíduos e sucatas metálicos","2.0","l10n_br_cnae_1387"
"l10n_br_cnae_1391","46.89-3","Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente","2.0","l10n_br_cnae_1367"
"l10n_br_cnae_1392","4689-3/01","Comércio atacadista de produtos da extração mineral, exceto combustíveis","2.0","l10n_br_cnae_1391"
"l10n_br_cnae_1393","4689-3/02","Comércio atacadista de fios e fibras beneficiados","2.0","l10n_br_cnae_1391"
"l10n_br_cnae_1394","4689-3/99","Comércio atacadista especializado em outros produtos intermediários não especificados anteriormente","2.0","l10n_br_cnae_1391"
"l10n_br_cnae_1395","46.9","Comércio atacadista não-especializado","2.0","l10n_br_cnae_1221"
"l10n_br_cnae_1396","46.91-5","Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios","2.0","l10n_br_cnae_1395"
"l10n_br_cnae_1397","4691-5/00","Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios","2.0","l10n_br_cnae_1396"
"l10n_br_cnae_1398","46.92.3","Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários","2.0","l10n_br_cnae_1395"
"l10n_br_cnae_1399","4692-3/00","Comércio atacadista de mercadorias em geral, com predominância de insumos agropecuários","2.0","l10n_br_cnae_1398"
"l10n_br_cnae_1400","46.93-1","Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários","2.0","l10n_br_cnae_1395"
"l10n_br_cnae_1401","4693-1/00","Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários","2.0","l10n_br_cnae_1400"
"l10n_br_cnae_1402","47","Comércio varejista","2.0","l10n_br_cnae_1179"
"l10n_br_cnae_1403","47.1","Comércio varejista não-especializado","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1404","47.11-3","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados e supermercados","2.0","l10n_br_cnae_1403"
"l10n_br_cnae_1405","4711-3/01","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - hipermercados","2.0","l10n_br_cnae_1404"
"l10n_br_cnae_1406","4711-3/02","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - supermercados","2.0","l10n_br_cnae_1404"
"l10n_br_cnae_1407","47.12-1","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","2.0","l10n_br_cnae_1403"
"l10n_br_cnae_1408","4712-1/00","Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns","2.0","l10n_br_cnae_1407"
"l10n_br_cnae_1409","47.13-0","Comércio varejista de mercadorias em geral, sem predominância de produtos alimentícios","2.0","l10n_br_cnae_1403"
"l10n_br_cnae_1410","4713-0/01","Lojas de departamentos ou magazines","2.0","l10n_br_cnae_1409"
"l10n_br_cnae_1411","4713-0/02","Lojas de variedades, exceto lojas de departamentos ou magazines","2.0","l10n_br_cnae_1409"
"l10n_br_cnae_1412","4713-0/03","Lojas duty free de aeroportos internacionais","2.0","l10n_br_cnae_1409"
"l10n_br_cnae_1413","47.2","Comércio varejista de produtos alimentícios, bebidas e fumo","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1414","47.21-1","Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes","2.0","l10n_br_cnae_1413"
"l10n_br_cnae_1415","4721-1/01","Padaria e confeitaria com predominância de produção própria","2.0","l10n_br_cnae_1414"
"l10n_br_cnae_1416","4721-1/02","Padaria e confeitaria com predominância de revenda","2.0","l10n_br_cnae_1414"
"l10n_br_cnae_1417","4721-1/03","Comércio varejista de laticínios e frios","2.0","l10n_br_cnae_1414"
"l10n_br_cnae_1418","4721-1/04","Comércio varejista de doces, balas, bombons e semelhantes","2.0","l10n_br_cnae_1414"
"l10n_br_cnae_1419","47.22-9","Comércio varejista de carnes e pescados - açougues e peixarias","2.0","l10n_br_cnae_1413"
"l10n_br_cnae_1420","4722-9/01","Comércio varejista de carnes - açougues","2.0","l10n_br_cnae_1419"
"l10n_br_cnae_1421","4722-9/02","Peixaria","2.0","l10n_br_cnae_1419"
"l10n_br_cnae_1422","47.23-7","Comércio varejista de bebidas","2.0","l10n_br_cnae_1413"
"l10n_br_cnae_1423","4723-7/00","Comércio varejista de bebidas","2.0","l10n_br_cnae_1422"
"l10n_br_cnae_1424","47.24-5","Comércio varejista de hortifrutigranjeiros","2.0","l10n_br_cnae_1413"
"l10n_br_cnae_1425","4724-5/00","Comércio varejista de hortifrutigranjeiros","2.0","l10n_br_cnae_1424"
"l10n_br_cnae_1426","47.29-6","Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo","2.0","l10n_br_cnae_1413"
"l10n_br_cnae_1427","4729-6/01","Tabacaria","2.0","l10n_br_cnae_1426"
"l10n_br_cnae_1428","4729-6/99","Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente","2.0","l10n_br_cnae_1426"
"l10n_br_cnae_1429","47.3","Comércio varejista de combustíveis para veículos automotores","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1430","47.31-8","Comércio varejista de combustíveis para veículos automotores","2.0","l10n_br_cnae_1429"
"l10n_br_cnae_1431","4731-8/00","Comércio varejista de combustíveis para veículos automotores","2.0","l10n_br_cnae_1430"
"l10n_br_cnae_1432","47.32-6","Comércio varejista de lubrificantes","2.0","l10n_br_cnae_1429"
"l10n_br_cnae_1433","4732-6/00","Comércio varejista de lubrificantes","2.0","l10n_br_cnae_1432"
"l10n_br_cnae_1434","47.4","Comércio varejista de material de construção","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1435","47.41-5","Comércio varejista de tintas e materiais para pintura","2.0","l10n_br_cnae_1434"
"l10n_br_cnae_1436","4741-5/00","Comércio varejista de tintas e materiais para pintura","2.0","l10n_br_cnae_1435"
"l10n_br_cnae_1437","47.42-3","Comércio varejista de material elétrico","2.0","l10n_br_cnae_1434"
"l10n_br_cnae_1438","4742-3/00","Comércio varejista de material elétrico","2.0","l10n_br_cnae_1437"
"l10n_br_cnae_1439","47.43-1","Comércio varejista de vidros","2.0","l10n_br_cnae_1434"
"l10n_br_cnae_1440","4743-1/00","Comércio varejista de vidros","2.0","l10n_br_cnae_1439"
"l10n_br_cnae_1441","47.44-0","Comércio varejista de ferragens, madeira e materiais de construção","2.0","l10n_br_cnae_1434"
"l10n_br_cnae_1442","4744-0/01","Comércio varejista de ferragens e ferramentas","2.0","l10n_br_cnae_1441"
"l10n_br_cnae_1443","4744-0/02","Comércio varejista de madeira e artefatos","2.0","l10n_br_cnae_1441"
"l10n_br_cnae_1444","4744-0/03","Comércio varejista de materiais hidráulicos","2.0","l10n_br_cnae_1441"
"l10n_br_cnae_1445","4744-0/04","Comércio varejista de cal, areia, pedra britada, tijolos e telhas","2.0","l10n_br_cnae_1441"
"l10n_br_cnae_1446","4744-0/05","Comércio varejista de materiais de construção não especificados anteriormente","2.0","l10n_br_cnae_1441"
"l10n_br_cnae_1447","4744-0/99","Comércio varejista de materiais de construção em geral","2.0","l10n_br_cnae_1441"
"l10n_br_cnae_1448","47.5","Comércio varejista de equipamentos de informática e comunicação; equipamentos e artigos de uso doméstico","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1449","47.51-2","Comércio varejista especializado de equipamentos e suprimentos de informática","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1450","4751-2/00","Comércio varejista especializado de equipamentos e suprimentos de informática","2.0","l10n_br_cnae_1449"
"l10n_br_cnae_1451","47.52-1","Comércio varejista especializado de equipamentos de telefonia e comunicação","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1452","4752-1/00","Comércio varejista especializado de equipamentos de telefonia e comunicação","2.0","l10n_br_cnae_1451"
"l10n_br_cnae_1453","47.53-9","Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1454","4753-9/00","Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo","2.0","l10n_br_cnae_1453"
"l10n_br_cnae_1455","47.54-7","Comércio varejista especializado de móveis, colchoaria e artigos de iluminação","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1456","4754-7/01","Comércio varejista de móveis","2.0","l10n_br_cnae_1455"
"l10n_br_cnae_1457","4754-7/02","Comércio varejista de artigos de colchoaria","2.0","l10n_br_cnae_1455"
"l10n_br_cnae_1458","4754-7/03","Comércio varejista de artigos de iluminação","2.0","l10n_br_cnae_1455"
"l10n_br_cnae_1459","47.55-5","Comércio varejista especializado de tecidos e artigos de cama, mesa e banho","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1460","4755-5/01","Comércio varejista de tecidos","2.0","l10n_br_cnae_1459"
"l10n_br_cnae_1461","4755-5/02","Comercio varejista de artigos de armarinho","2.0","l10n_br_cnae_1459"
"l10n_br_cnae_1462","4755-5/03","Comercio varejista de artigos de cama, mesa e banho","2.0","l10n_br_cnae_1459"
"l10n_br_cnae_1463","47.56-3","Comércio varejista especializado de instrumentos musicais e acessórios","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1464","4756-3/00","Comércio varejista especializado de instrumentos musicais e acessórios","2.0","l10n_br_cnae_1463"
"l10n_br_cnae_1465","47.57-1","Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1466","4757-1/00","Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação","2.0","l10n_br_cnae_1465"
"l10n_br_cnae_1467","47.59-8","Comércio varejista de artigos de uso doméstico não especificados anteriormente","2.0","l10n_br_cnae_1448"
"l10n_br_cnae_1468","4759-8/01","Comércio varejista de artigos de tapeçaria, cortinas e persianas","2.0","l10n_br_cnae_1467"
"l10n_br_cnae_1469","4759-8/99","Comércio varejista de outros artigos de uso doméstico não especificados anteriormente","2.0","l10n_br_cnae_1467"
"l10n_br_cnae_1470","47.6","Comércio varejista de artigos culturais, recreativos e esportivos","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1471","47.61-0","Comércio varejista de livros, jornais, revistas e papelaria","2.0","l10n_br_cnae_1470"
"l10n_br_cnae_1472","4761-0/01","Comércio varejista de livros","2.0","l10n_br_cnae_1471"
"l10n_br_cnae_1473","4761-0/02","Comércio varejista de jornais e revistas","2.0","l10n_br_cnae_1471"
"l10n_br_cnae_1474","4761-0/03","Comércio varejista de artigos de papelaria","2.0","l10n_br_cnae_1471"
"l10n_br_cnae_1475","47.62-8","Comércio varejista de discos, CDs, DVDs e fitas","2.0","l10n_br_cnae_1470"
"l10n_br_cnae_1476","4762-8/00","Comércio varejista de discos, CDs, DVDs e fitas","2.0","l10n_br_cnae_1475"
"l10n_br_cnae_1477","47.63-6","Comércio varejista de artigos recreativos e esportivos","2.0","l10n_br_cnae_1470"
"l10n_br_cnae_1478","4763-6/01","Comércio varejista de brinquedos e artigos recreativos","2.0","l10n_br_cnae_1477"
"l10n_br_cnae_1479","4763-6/02","Comércio varejista de artigos esportivos","2.0","l10n_br_cnae_1477"
"l10n_br_cnae_1480","4763-6/03","Comércio varejista de bicicletas e triciclos; peças e acessórios","2.0","l10n_br_cnae_1477"
"l10n_br_cnae_1481","4763-6/04","Comércio varejista de artigos de caça, pesca e camping","2.0","l10n_br_cnae_1477"
"l10n_br_cnae_1482","4763-6/05","Comércio varejista de embarcações e outros veículos recreativos; peças e acessórios","2.0","l10n_br_cnae_1477"
"l10n_br_cnae_1483","47.7","Comércio varejista de produtos farmacêuticos, perfumaria e cosméticos e artigos médicos, ópticos e ortopédicos","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1484","47.71-7","Comércio varejista de produtos farmacêuticos para uso humano e veterinário","2.0","l10n_br_cnae_1483"
"l10n_br_cnae_1485","4771-7/01","Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas","2.0","l10n_br_cnae_1484"
"l10n_br_cnae_1486","4771-7/02","Comércio varejista de produtos farmacêuticos, com manipulação de fórmulas","2.0","l10n_br_cnae_1484"
"l10n_br_cnae_1487","4771-7/03","Comércio varejista de produtos farmacêuticos homeopáticos","2.0","l10n_br_cnae_1484"
"l10n_br_cnae_1488","4771-7/04","Comércio varejista de medicamentos veterinários","2.0","l10n_br_cnae_1484"
"l10n_br_cnae_1489","47.72-5","Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","2.0","l10n_br_cnae_1483"
"l10n_br_cnae_1490","4772-5/00","Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal","2.0","l10n_br_cnae_1489"
"l10n_br_cnae_1491","47.73-3","Comércio varejista de artigos médicos e ortopédicos","2.0","l10n_br_cnae_1483"
"l10n_br_cnae_1492","4773-3/00","Comércio varejista de artigos médicos e ortopédicos","2.0","l10n_br_cnae_1491"
"l10n_br_cnae_1493","47.74-1","Comércio varejista de artigos de óptica","2.0","l10n_br_cnae_1483"
"l10n_br_cnae_1494","4774-1/00","Comércio varejista de artigos de óptica","2.0","l10n_br_cnae_1493"
"l10n_br_cnae_1495","47.8","Comércio varejista de produtos novos não especificados anteriormente e de produtos usados","2.0","l10n_br_cnae_1402"
"l10n_br_cnae_1496","47.81-4","Comércio varejista de artigos do vestuário e acessórios","2.0","l10n_br_cnae_1495"
"l10n_br_cnae_1497","4781-4/00","Comércio varejista de artigos do vestuário e acessórios","2.0","l10n_br_cnae_1496"
"l10n_br_cnae_1498","47.82-2","Comércio varejista de calçados e artigos de viagem","2.0","l10n_br_cnae_1495"
"l10n_br_cnae_1499","4782-2/01","Comércio varejista de calçados","2.0","l10n_br_cnae_1498"
"l10n_br_cnae_1500","4782-2/02","Comércio varejista de artigos de viagem","2.0","l10n_br_cnae_1498"
"l10n_br_cnae_1501","47.83-1","Comércio varejista de jóias e relógios","2.0","l10n_br_cnae_1495"
"l10n_br_cnae_1502","4783-1/01","Comércio varejista de artigos de joalheria","2.0","l10n_br_cnae_1501"
"l10n_br_cnae_1503","4783-1/02","Comércio varejista de artigos de relojoaria","2.0","l10n_br_cnae_1501"
"l10n_br_cnae_1504","47.84-9","Comércio varejista de gás liqüefeito de petróleo (GLP)","2.0","l10n_br_cnae_1495"
"l10n_br_cnae_1505","4784-9/00","Comércio varejista de gás liqüefeito de petróleo (GLP)","2.0","l10n_br_cnae_1504"
"l10n_br_cnae_1506","47.85-7","Comércio varejista de artigos usados","2.0","l10n_br_cnae_1495"
"l10n_br_cnae_1507","4785-7/01","Comércio varejista de antigüidades","2.0","l10n_br_cnae_1506"
"l10n_br_cnae_1508","4785-7/99","Comércio varejista de outros artigos usados","2.0","l10n_br_cnae_1506"
"l10n_br_cnae_1509","47.89-0","Comércio varejista de outros produtos novos não especificados anteriormente","2.0","l10n_br_cnae_1495"
"l10n_br_cnae_1510","4789-0/01","Comércio varejista de suvenires, bijuterias e artesanatos","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1511","4789-0/02","Comércio varejista de plantas e flores naturais","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1512","4789-0/03","Comércio varejista de objetos de arte","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1513","4789-0/04","Comércio varejista de animais vivos e de artigos e alimentos para animais de estimação","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1514","4789-0/05","Comércio varejista de produtos saneantes domissanitários","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1515","4789-0/06","Comércio varejista de fogos de artifício e artigos pirotécnicos","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1516","4789-0/07","Comércio varejista de equipamentos para escritório","2.0","l10n_br_cnae_1509"
"l10n_br_cnae_1517","4789-0/08","Comércio varejista de artigos fotográficos e para filmagem","2.0","l10n_br_cnae_1509"
