"id","code","name","small_name","description","type","parent_id:id","internal_type","id_dest"
"cfop_5257","5257","Venda de energia elétrica para consumo por demanda contratada","Venda de energia elétrica para consumo por demanda contratad","Classificam-se neste código as vendas de energia elétrica para consumo por demanda contratada, que prevalecerá sobre os demais códigos deste subgrupo.","output","cfop_5250","normal",1
"cfop_5258","5258","Venda de energia elétrica a não contribuinte","Venda de energia elétrica a não contribuinte","Classificam-se neste código as vendas de energia elétrica a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_5250","normal",1
"cfop_5300","5300","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO","PRESTAÇÕES DE SERVIÇOS DE COMUNICAÇÃO",,"output","cfop_5000","view",1
"cfop_5301","5301","Prestação de serviço de comunicação para execução de serviço da mesma natureza","Prestação de serviço de comunicação para execução de serviço","Classificam-se neste código as prestações de serviços de comunicação destinados às prestações de serviços da mesma natureza.","output","cfop_5300","normal",1
"cfop_5302","5302","Prestação de serviço de comunicação a estabelecimento industrial","Prestação de serviço de comunicação a estabelecimento indust","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento industrial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento industrial de cooperativa.","output","cfop_5300","normal",1
"cfop_5303","5303","Prestação de serviço de comunicação a estabelecimento comercial","Prestação de serviço de comunicação a estabelecimento comerc","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento comercial. Também serão classificados neste código os serviços de comunicação prestados a estabelecimento comercial de cooperativa.","output","cfop_5300","normal",1
"cfop_5304","5304","Prestação de serviço de comunicação a estabelecimento de prestador de serviço de transporte","Prestação de serviço de comunicação a estabelecimento de pre","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento prestador de serviço de transporte.","output","cfop_5300","normal",1
"cfop_5305","5305","Prestação de serviço de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica","Prestação de serviço de comunicação a estabelecimento de ger","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_5300","normal",1
"cfop_5306","5306","Prestação de serviço de comunicação a estabelecimento de produtor rural","Prestação de serviço de comunicação a estabelecimento de pro","Classificam-se neste código as prestações de serviços de comunicação a estabelecimento de produtor rural.","output","cfop_5300","normal",1
"cfop_5307","5307","Prestação de serviço de comunicação a não contribuinte","Prestação de serviço de comunicação a não contribuinte","Classificam-se neste código as prestações de serviços de comunicação a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_5300","normal",1
"cfop_5350","5350","PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE","PRESTAÇÕES DE SERVIÇOS DE TRANSPORTE",,"output","cfop_5000","view",1
"cfop_5351","5351","Prestação de serviço de transporte para execução de serviço da mesma natureza","Prestação de serviço de transporte para execução de serviço ","Classificam-se neste código as prestações de serviços de transporte destinados às prestações de serviços da mesma natureza.","output","cfop_5350","normal",1
"cfop_5352","5352","Prestação de serviço de transporte a estabelecimento industrial","Prestação de serviço de transporte a estabelecimento industr","Classificam-se neste código as prestações de serviços de transporte a estabelecimento industrial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento industrial de cooperativa.","output","cfop_5350","normal",1
"cfop_5353","5353","Prestação de serviço de transporte a estabelecimento comercial","Prestação de serviço de transporte a estabelecimento comerci","Classificam-se neste código as prestações de serviços de transporte a estabelecimento comercial. Também serão classificados neste código os serviços de transporte prestados a estabelecimento comercial de cooperativa.","output","cfop_5350","normal",1
"cfop_5354","5354","Prestação de serviço de transporte a estabelecimento de prestador de serviço de comunicação","Prestação de serviço de transporte a estabelecimento de pres","Classificam-se neste código as prestações de serviços de transporte a estabelecimento prestador de serviços de comunicação.","output","cfop_5350","normal",1
"cfop_5355","5355","Prestação de serviço de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica","Prestação de serviço de transporte a estabelecimento de gera","Classificam-se neste código as prestações de serviços de transporte a estabelecimento de geradora ou de distribuidora de energia elétrica.","output","cfop_5350","normal",1
"cfop_5356","5356","Prestação de serviço de transporte a estabelecimento de produtor rural","Prestação de serviço de transporte a estabelecimento de prod","Classificam-se neste código as prestações de serviços de transporte a estabelecimento de produtor rural.","output","cfop_5350","normal",1
"cfop_5357","5357","Prestação de serviço de transporte a não contribuinte","Prestação de serviço de transporte a não contribuinte","Classificam-se neste código as prestações de serviços de transporte a pessoas físicas ou a pessoas jurídicas não indicadas nos códigos anteriores.","output","cfop_5350","normal",1
"cfop_5359","5359","Prestação de serviço de transporte a contribuinte ou a não contribuinte quando a mercadoria transportada está dispensada de emissão de nota fiscal","Prestação de serviço de transporte a contribuinte ou a não c","Classificam-se neste código as prestações de serviços de transporte a contribuintes ou a não contribuintes, exclusivamente quando não existe a obrigação legal de emissão de nota fiscal para a mercadoria transportada.","output","cfop_5350","normal",1
"cfop_5360","5360","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","Prestação de serviço de transporte a contribuinte substituto","Prestação de serviço de transporte a contribuinte substituto em relação ao serviço de transporte","output","cfop_5350","normal",1
"cfop_5400","5400","SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRIBUTÁRIA","SAÍDAS DE MERCADORIAS SUJEITAS AO REGIME DE SUBSTITUIÇÃO TRI",,"output","cfop_5000","view",1
"cfop_5401","5401","Venda de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária, na condição de contribuinte substituto","Venda de produção do estabelecimento em operação com produto","Classificam-se neste código as vendas de produtos industrializados ou produzidos pelo próprio estabelecimento em operações com produtos sujeitos ao regime de substituição tributária, na condição de contribuinte substituto. Também serão classificadas neste código as vendas de produtos industrializados por estabelecimento industrial ou produtor rural de cooperativa sujeitos ao regime de substituição tributária, na condição de contribuinte substituto.","output","cfop_5400","normal",1
"cfop_5402","5402","Venda de produção do estabelecimento de produto sujeito ao regime de substituição tributária, em operação entre contribuintes substitutos do mesmo produto","Venda de produção do estabelecimento de produto sujeito ao r","Classificam-se neste código as vendas de produtos sujeitos ao regime de substituição tributária industrializados no estabelecimento, em operações entre contribuintes substitutos do mesmo produto.","output","cfop_5400","normal",1
"cfop_5403","5403","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituto","Venda de mercadoria adquirida ou recebida de terceiros em op","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros, na condição de contribuinte substituto, em operação com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5405","5405","Venda de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária, na condição de contribuinte substituído","Venda de mercadoria adquirida ou recebida de terceiros em op","Classificam-se neste código as vendas de mercadorias adquiridas ou recebidas de terceiros em operação com mercadorias sujeitas ao regime de substituição tributária, na condição de contribuinte substituído.","output","cfop_5400","normal",1
"cfop_5408","5408","Transferência de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária","Transferência de produção do estabelecimento em operação","Transferência de produção do estabelecimento em operação com produto sujeito ao regime de substituição tributária","output","cfop_5400","normal",1
"cfop_5409","5409","Transferência de mercadoria adquirida ou recebida de terceiros em operação com mercadoria sujeita ao regime de substituição tributária","Transferência de mercadoria adquirida ou recebida de terceir","Classificam-se neste código as transferências para outro estabelecimento da mesma empresa, de mercadorias adquiridas ou recebidas de terceiros que não tenham sido objeto de qualquer processo industrial no estabelecimento, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5410","5410","Devolução de compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de compra para industrialização ou produção rural ","Classificam-se neste código as devoluções de mercadorias adquiridas para serem utilizadas em processo de industrialização ou produção rural cujas entradas tenham sido classificadas como Compra para industrialização ou produção rural em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5411","5411","Devolução de compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de compra para comercialização em operação com mer","Classificam-se neste código as devoluções de mercadorias adquiridas para serem comercializadas, cujas entradas tenham sido classificadas como Compra para comercialização em operação com mercadoria sujeita ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5412","5412","Devolução de bem do ativo imobilizado, em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de bem do ativo imobilizado, em operação com merca","Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada tenha sido classificada no código 1.406 - Compra de bem para o ativo imobilizado cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5413","5413","Devolução de mercadoria destinada ao uso ou consumo, em operação com mercadoria sujeita ao regime de substituição tributária","Devolução de mercadoria destinada ao uso ou consumo, em oper","Classificam-se neste código as devoluções de mercadorias adquiridas para uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 1.407 - Compra de mercadoria para uso ou consumo cuja mercadoria está sujeita ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5414","5414","Remessa de produção do estabelecimento para venda fora do estabelecimento em operação com produto sujeito ao regime de substituição tributária","Remessa de produção do estabelecimento para venda fora do es","Classificam-se neste código as remessas de produtos industrializados ou produzidos pelo próprio estabelecimento para serem vendidos fora do estabelecimento, inclusive por meio de veículos, em operações com produtos sujeitos ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5415","5415","Remessa de mercadoria adquirida ou recebida de terceiros para venda fora do estabelecimento, em operação com mercadoria sujeita ao regime de substituição tributária","Remessa de mercadoria adquirida ou recebida de terceiros par","Classificam-se neste código as remessas de mercadorias adquiridas ou recebidas de terceiros para serem vendidas fora do estabelecimento, inclusive por meio de veículos, em operações com mercadorias sujeitas ao regime de substituição tributária.","output","cfop_5400","normal",1
"cfop_5450","5450","SISTEMAS DE INTEGRAÇÃO","SISTEMAS DE INTEGRAÇÃO",,"output","cfop_5000","view",1
"cfop_5451","5451","Remessa de animal e de insumo para estabelecimento produtor","Remessa de animal e de insumo para estabelecimento produtor","Classificam-se neste código as saídas referentes à remessa de animais e de insumos para criação de animais no sistema integrado, tais como: pintos, leitões, rações e medicamentos.","output","cfop_5450","normal",1
"cfop_5500","5500","REMESSAS PARA FORMAÇÃO DE LOTE E COM FIM ESPECÍFICO DE EXPORTAÇÃO E EVENTUAIS DEVOLUÇÕES","REMESSAS PARA FORMAÇÃO DE LOTE E COM FIM ESPECÍFICO DE EXPOR",,"output","cfop_5000","view",1
"cfop_5501","5501","Remessa de produção do estabelecimento, com fim específico de exportação","Remessa de produção do estabelecimento, com fim específico d","Classificam-se neste código as saídas de produtos industrializados ou produzidos pelo próprio estabelecimento, remetidos com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_5500","normal",1
"cfop_5502","5502","Remessa de mercadoria adquirida ou recebida de terceiros, com fim específico de exportação","Remessa de mercadoria adquirida ou recebida de terceiros, co","Classificam-se neste código as saídas de mercadorias adquiridas ou recebidas de terceiros, remetidas com fim específico de exportação a trading company, empresa comercial exportadora ou outro estabelecimento do remetente.","output","cfop_5500","normal",1
"cfop_5503","5503","Devolução de mercadoria recebida com fim específico de exportação","Devolução de mercadoria recebida com fim específico de expor","Classificam-se neste código as devoluções efetuadas por trading company, empresa comercial exportadora ou outro estabelecimento do destinatário, de mercadorias recebidas com fim específico de exportação, cujas entradas tenham sido classificadas no código 1.501 - Entrada de mercadoria recebida com fim específico de exportação.","output","cfop_5500","normal",1
"cfop_5504","5504","Remessa de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento","Remessa de mercadorias para formação de lote de exportação, ","Classificam-se neste código as remessas de mercadorias para formação de lote de exportação, de produtos industrializados ou produzidos pelo próprio estabelecimento.","output","cfop_5500","normal",1
"cfop_5505","5505","Remessa de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação","Remessa de mercadorias, adquiridas ou recebidas de terceiros","Classificam-se neste código as remessas de mercadorias, adquiridas ou recebidas de terceiros, para formação de lote de exportação.","output","cfop_5500","normal",1
"cfop_5550","5550","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO OU CONSUMO","OPERAÇÕES COM BENS DE ATIVO IMOBILIZADO E MATERIAIS PARA USO",,"output","cfop_5000","view",1
"cfop_5551","5551","Venda de bem do ativo imobilizado","Venda de bem do ativo imobilizado","Classificam-se neste código as vendas de bens integrantes do ativo imobilizado do estabelecimento.","output","cfop_5550","normal",1
"cfop_5552","5552","Transferência de bem do ativo imobilizado","Transferência de bem do ativo imobilizado","Classificam-se neste código os bens do ativo imobilizado transferidos para outro estabelecimento da mesma empresa.","output","cfop_5550","normal",1
"cfop_5553","5553","Devolução de compra de bem para o ativo imobilizado","Devolução de compra de bem para o ativo imobilizado","Classificam-se neste código as devoluções de bens adquiridos para integrar o ativo imobilizado do estabelecimento, cuja entrada foi classificada no código 1.551 - Compra de bem para o ativo imobilizado.","output","cfop_5550","normal",1
"cfop_5554","5554","Remessa de bem do ativo imobilizado para uso fora do estabelecimento","Remessa de bem do ativo imobilizado para uso fora do estabel","Classificam-se neste código as remessas de bens do ativo imobilizado para uso fora do estabelecimento.","output","cfop_5550","normal",1
"cfop_5555","5555","Devolução de bem do ativo imobilizado de terceiro, recebido para uso no estabelecimento","Devolução de bem do ativo imobilizado de terceiro, recebido ","Classificam-se neste código as saídas em devolução, de bens do ativo imobilizado de terceiros, recebidos para uso no estabelecimento, cuja entrada tenha sido classificada no código 1.555 - Entrada de bem do ativo imobilizado de terceiro, remetido para uso no estabelecimento.","output","cfop_5550","normal",1
"cfop_5556","5556","Devolução de compra de material de uso ou consumo","Devolução de compra de material de uso ou consumo","Classificam-se neste código as devoluções de mercadorias destinadas ao uso ou consumo do estabelecimento, cuja entrada tenha sido classificada no código 1.556 - Compra de material para uso ou consumo.","output","cfop_5550","normal",1
"cfop_5557","5557","Transferência de material de uso ou consumo","Transferência de material de uso ou consumo","Classificam-se neste código os materiais para uso ou consumo transferidos para outro estabelecimento da mesma empresa.","output","cfop_5550","normal",1
"cfop_5600","5600","CRÉDITOS E RESSARCIMENTOS DE ICMS","CRÉDITOS E RESSARCIMENTOS DE ICMS",,"output","cfop_5000","view",1
"cfop_5601","5601","Transferência de crédito de ICMS acumulado","Transferência de crédito de ICMS acumulado","Classificam-se neste código os lançamentos destinados ao registro da transferência de créditos de ICMS para outras empresas.","output","cfop_5600","normal",1
"cfop_5602","5602","Transferência de saldo credor de ICMS para outro estabelecimento da mesma empresa, destinado à compensação de saldo devedor de ICMS","Transferência de saldo credor de ICMS para outro estabelecim","Classificam-se neste código os lançamentos destinados ao registro da transferência de saldos credores de ICMS para outros estabelecimentos da mesma empresa, destinados à compensação do saldo devedor do estabelecimento, inclusive no caso de apuração centralizada do imposto.","output","cfop_5600","normal",1
"cfop_5603","5603","Ressarcimento de ICMS retido por substituição tributária","Ressarcimento de ICMS retido por substituição tributária","Classificam-se neste código os lançamentos destinados ao registro de ressarcimento de ICMS retido por substituição tributária a contribuinte substituído, efetuado pelo contribuinte substituto, nas hipóteses previstas na legislação aplicável.","output","cfop_5600","normal",1
"cfop_5605","5605","Transferência de saldo devedor de ICMS de outro estabelecimento da mesma empresa","Transferência de saldo devedor de ICMS de outro estabelecime","Classificam-se neste código os lançamentos destinados ao registro da transferência de saldo devedor de ICMS para outro estabelecimento da mesma empresa, para efetivação da apuração centralizada do imposto.","output","cfop_5600","normal",1
"cfop_5606","5606","Classificam-se neste código os lançamentos destinados ao registro de utilização de saldo credor de ICMS em conta gráfica para extinção por compensação de débitos fiscais desvinculados de conta gráfica.","Classificam-se neste código os lançamentos destinados ao reg","Classificam-se neste código os lançamentos destinados ao registro de utilização de saldo credor de ICMS em conta gráfica para extinção por compensação de débitos fiscais desvinculados de conta gráfica.","output","cfop_5600","normal",1
"cfop_5650","5650","SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRIFICANTES","SAÍDAS DE COMBUSTÍVEIS, DERIVADOS OU NÃO DE PETRÓLEO E LUBRI",,"output","cfop_5000","view",1
"cfop_5651","5651","Venda de combustível ou lubrificante de produção do estabelecimento destinado à industrialização subseqüente","Venda de combustível ou lubrificante de produção do estabele","Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5650","normal",1
"cfop_5652","5652","Venda de combustível ou lubrificante de produção do estabelecimento destinado à comercialização","Venda de combustível ou lubrificante de produção do estabele","Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5650","normal",1
"cfop_5653","5653","Venda de combustível ou lubrificante de produção do estabelecimento destinado a consumidor ou usuário final","Venda de combustível ou lubrificante de produção do estabele","Classificam-se neste código as vendas de combustíveis ou lubrificantes industrializados no estabelecimento destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5650","normal",1
"cfop_5654","5654","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à industrialização subseqüente","Venda de combustível ou lubrificante adquirido ou recebido d","Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à industrialização do próprio produto, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5650","normal",1
"cfop_5655","5655","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado à comercialização","Venda de combustível ou lubrificante adquirido ou recebido d","Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados à comercialização, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5650","normal",1
"cfop_5656","5656","Venda de combustível ou lubrificante adquirido ou recebido de terceiros destinado a consumidor ou usuário final","Venda de combustível ou lubrificante adquirido ou recebido d","Classificam-se neste código as vendas de combustíveis ou lubrificantes adquiridos ou recebidos de terceiros destinados a consumo em processo de industrialização de outros produtos, à prestação de serviços ou a usuário final, inclusive aquelas decorrentes de encomenda para entrega futura, cujo faturamento tenha sido classificado no código 5.922  Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5650","normal",1
"cfop_5657","5657","Remessa de combustível ou lubrificante adquirido ou recebido de terceiros para venda fora do estabelecimento","Remessa de combustível ou lubrificante adquirido ou recebido","Classificam-se neste código as remessas de combustíveis ou lubrificante, adquiridos ou recebidos de terceiros para serem vendidos fora do estabelecimento, inclusive por meio de veículos.","output","cfop_5650","normal",1
"cfop_5658","5658","Transferência de combustível ou lubrificante de produção do estabelecimento","Transferência de combustível ou lubrificante de produção do ","Classificam-se neste código as transferências de combustíveis ou lubrificantes, industrializados no estabelecimento, para outro estabelecimento da mesma empresa.","output","cfop_5650","normal",1
"cfop_5659","5659","Transferência de combustível ou lubrificante adquirido ou recebido de terceiro","Transferência de combustível ou lubrificante adquirido ou re","Classificam-se neste código as transferências de combustíveis ou lubrificantes, adquiridos ou recebidos de terceiros, para outro estabelecimento da mesma empresa.","output","cfop_5650","normal",1
"cfop_5660","5660","Devolução de compra de combustível ou lubrificante adquirido para industrialização subseqüente","Devolução de compra de combustível ou lubrificante adquirido","Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para industrialização do próprio produto, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para industrialização subseqüente.","output","cfop_5650","normal",1
"cfop_5661","5661","Devolução de compra de combustível ou lubrificante adquirido para comercialização","Devolução de compra de combustível ou lubrificante adquirido","Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para comercialização, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante para comercialização.","output","cfop_5650","normal",1
"cfop_5662","5662","Devolução de compra de combustível ou lubrificante adquirido por consumidor ou usuário final","Devolução de compra de combustível ou lubrificante adquirido","Classificam-se neste código as devoluções de compras de combustíveis ou lubrificantes adquiridos para consumo em processo de industrialização de outros produtos, na prestação de serviços ou por usuário final, cujas entradas tenham sido classificadas como Compra de combustível ou lubrificante por consumidor ou usuário final.","output","cfop_5650","normal",1
"cfop_5663","5663","Remessa para armazenagem de combustível ou lubrificante","Remessa para armazenagem de combustível ou lubrificante","Classificam-se neste código as remessas para armazenagem de combustíveis ou lubrificantes.","output","cfop_5650","normal",1
"cfop_5664","5664","Retorno de combustível ou lubrificante recebido para armazenagem","Retorno de combustível ou lubrificante recebido para armazen","Classificam-se neste código as remessas em devolução de combustíveis ou lubrificantes, recebidos para armazenagem.","output","cfop_5650","normal",1
"cfop_5665","5665","Retorno simbólico de combustível ou lubrificante recebido para armazenagem","Retorno simbólico de combustível ou lubrificante recebido pa","Classificam-se neste código os retornos simbólicos de combustíveis ou lubrificantes recebidos para armazenagem, quando as mercadorias armazenadas tenham sido objeto de saída a qualquer título e não devam retornar ao estabelecimento depositante.","output","cfop_5650","normal",1
"cfop_5666","5666","Remessa por conta e ordem de terceiros de combustível ou lubrificante recebido para armazenagem","Remessa por conta e ordem de terceiros de combustível ou lub","Classificam-se neste código as saídas por conta e ordem de terceiros, de combustíveis ou lubrificantes, recebidos anteriormente para armazenagem.","output","cfop_5650","normal",1
"cfop_5667","5667","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação","Venda de combustível ou lubrificante a consumidor ou usuário","Venda de combustível ou lubrificante a consumidor ou usuário final estabelecido em outra unidade da Federação","output","cfop_5650","normal",1
"cfop_5900","5900","OUTRAS SAÍDAS DE MERCADORIAS OU PRESTAÇÕES DE SERVIÇOS","OUTRAS SAÍDAS DE MERCADORIAS OU PRESTAÇÕES DE SERVIÇOS",,"output","cfop_5000","view",1
"cfop_5901","5901","Remessa para industrialização por encomenda","Remessa para industrialização por encomenda","Classificam-se neste código as remessas de insumos remetidos para industrialização por encomenda, a ser realizada em outra empresa ou em outro estabelecimento da mesma empresa.","output","cfop_5900","normal",1
"cfop_5902","5902","Retorno de mercadoria utilizada na industrialização por encomenda","Retorno de mercadoria utilizada na industrialização por enco","Classificam-se neste código as remessas, pelo estabelecimento industrializador, dos insumos recebidos para industrialização e incorporados ao produto final, por encomenda de outra empresa ou de outro estabelecimento da mesma empresa. O valor dos insumos nesta operação deverá ser igual ao valor dos insumos recebidos para industrialização.","output","cfop_5900","normal",1
"cfop_5903","5903","Retorno de mercadoria recebida para industrialização e não aplicada no referido processo","Retorno de mercadoria recebida para industrialização e não a","Classificam-se neste código as remessas em devolução de insumos recebidos para industrialização e não aplicados no referido processo.","output","cfop_5900","normal",1
"cfop_5904","5904","Remessa para venda fora do estabelecimento","Remessa para venda fora do estabelecimento","Classificam-se neste código as remessas de mercadorias para venda fora do estabelecimento, inclusive por meio de veículos.","output","cfop_5900","normal",1
"cfop_5905","5905","Remessa para depósito fechado ou armazém geral","Remessa para depósito fechado ou armazém geral","Classificam-se neste código as remessas de mercadorias para depósito em depósito fechado ou armazém geral.","output","cfop_5900","normal",1
"cfop_5906","5906","Retorno de mercadoria depositada em depósito fechado ou armazém geral","Retorno de mercadoria depositada em depósito fechado ou arma","Classificam-se neste código os retornos de mercadorias depositadas em depósito fechado ou armazém geral ao estabelecimento depositante.","output","cfop_5900","normal",1
"cfop_5907","5907","Retorno simbólico de mercadoria depositada em depósito fechado ou armazém geral","Retorno simbólico de mercadoria depositada em depósito fecha","Classificam-se neste código os retornos simbólicos de mercadorias recebidas para depósito em depósito fechado ou armazém geral, quando as mercadorias depositadas tenham sido objeto de saída a qualquer título e que não devam retornar ao estabelecimento depositante.","output","cfop_5900","normal",1
"cfop_5908","5908","Remessa de bem por conta de contrato de comodato","Remessa de bem por conta de contrato de comodato","Classificam-se neste código as remessas de bens para o cumprimento de contrato de comodato.","output","cfop_5900","normal",1
"cfop_5909","5909","Retorno de bem recebido por conta de contrato de comodato","Retorno de bem recebido por conta de contrato de comodato","Classificam-se neste código as remessas de bens em devolução após cumprido o contrato de comodato.","output","cfop_5900","normal",1
"cfop_5910","5910","Remessa em bonificação, doação ou brinde","Remessa em bonificação, doação ou brinde","Classificam-se neste código as remessas de mercadorias a título de bonificação, doação ou brinde.","output","cfop_5900","normal",1
"cfop_5911","5911","Remessa de amostra grátis","Remessa de amostra grátis","Classificam-se neste código as remessas de mercadorias a título de amostra grátis.","output","cfop_5900","normal",1
"cfop_5912","5912","Remessa de mercadoria ou bem para demonstração","Remessa de mercadoria ou bem para demonstração","Classificam-se neste código as remessas de mercadorias ou bens para demonstração.","output","cfop_5900","normal",1
"cfop_5913","5913","Retorno de mercadoria ou bem recebido para demonstração","Retorno de mercadoria ou bem recebido para demonstração","Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para demonstração.","output","cfop_5900","normal",1
"cfop_5914","5914","Remessa de mercadoria ou bem para exposição ou feira","Remessa de mercadoria ou bem para exposição ou feira","Classificam-se neste código as remessas de mercadorias ou bens para exposição ou feira.","output","cfop_5900","normal",1
"cfop_5915","5915","Remessa de mercadoria ou bem para conserto ou reparo","Remessa de mercadoria ou bem para conserto ou reparo","Classificam-se neste código as remessas de mercadorias ou bens para conserto ou reparo.","output","cfop_5900","normal",1
"cfop_5916","5916","Retorno de mercadoria ou bem recebido para conserto ou reparo","Retorno de mercadoria ou bem recebido para conserto ou repar","Classificam-se neste código as remessas em devolução de mercadorias ou bens recebidos para conserto ou reparo.","output","cfop_5900","normal",1
"cfop_5917","5917","Remessa de mercadoria em consignação mercantil ou industrial","Remessa de mercadoria em consignação mercantil ou industrial","Classificam-se neste código as remessas de mercadorias a título de consignação mercantil ou industrial.","output","cfop_5900","normal",1
"cfop_5918","5918","Devolução de mercadoria recebida em consignação mercantil ou industrial","Devolução de mercadoria recebida em consignação mercantil ou","Classificam-se neste código as devoluções de mercadorias recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_5900","normal",1
"cfop_5919","5919","Devolução simbólica de mercadoria vendida ou utilizada em processo industrial, recebida anteriormente em consignação mercantil ou industrial","Devolução simbólica de mercadoria vendida ou utilizada em pr","Classificam-se neste código as devoluções simbólicas de mercadorias vendidas ou utilizadas em processo industrial, que tenham sido recebidas anteriormente a título de consignação mercantil ou industrial.","output","cfop_5900","normal",1
"cfop_5920","5920","Remessa de vasilhame ou sacaria","Remessa de vasilhame ou sacaria","Classificam-se neste código as remessas de vasilhame ou sacaria.","output","cfop_5900","normal",1
"cfop_5921","5921","Devolução de vasilhame ou sacaria","Devolução de vasilhame ou sacaria","Classificam-se neste código as saídas por devolução de vasilhame ou sacaria.","output","cfop_5900","normal",1
"cfop_5922","5922","Lançamento efetuado a título de simples faturamento decorrente de venda para entrega futura","Lançamento efetuado a título de simples faturamento decorren","Classificam-se neste código os registros efetuados a título de simples faturamento decorrente de venda para entrega futura.","output","cfop_5900","normal",1
