"id","code","exception","name","tax_ipi_id:id","tax_ii_id:id","uoe_id:id"
"ncm_39209950","3920.99.50",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas de forma semelhante a outras matérias. - De outro plástico: De outro plástico","tax_ipi_15","tax_ii_2","uom.product_uom_kgm"
"ncm_39209990","3920.99.90",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico não alveolar, não reforçadas nem estratificadas, sem suporte, nem associadas de forma semelhante a outras matérias. - De outro plástico: De outro plástico","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39211100","3921.11.00",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Produtos alveolares: De polímeros de estireno","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39211200","3921.12.00",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Produtos alveolares: De polímeros de cloreto de vinila","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39211310","3921.13.10",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Produtos alveolares: De poliuretanos","tax_ipi_15","tax_ii_2","uom.product_uom_kgm"
"ncm_39211390","3921.13.90",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Produtos alveolares: De poliuretanos","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39211400","3921.14.00",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Produtos alveolares: De celulose regenerada","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39211900","3921.19.00",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Produtos alveolares: De outro plástico","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39219011","3921.90.11",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte","tax_ipi_5","tax_ii_16","uom.product_uom_kgm"
"ncm_39219012","3921.90.12",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte","tax_ipi_15","tax_ii_2","uom.product_uom_kgm"
"ncm_39219013","3921.90.13",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_39219019","3921.90.19",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras Estratificadas, reforçadas ou com suporte","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39219020","3921.90.20",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras","tax_ipi_15","tax_ii_2","uom.product_uom_kgm"
"ncm_39219090","3921.90.90",,"Outras chapas, folhas, películas, tiras e lâminas, de plástico. - Outras","tax_ipi_15","tax_ii_16","uom.product_uom_kgm"
"ncm_39221000","3922.10.00",,"Banheiras, boxes para chuveiros (polibãs*), pias, lavatórios, bidés, sanitários e seus assentos e tampas, caixas de descarga (autoclismos*) e artigos semelhantes para usos sanitários ou higiênicos, de plástico. - Banheiras, boxes para chuveiros (polibãs*), pias e lavatórios","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39222000","3922.20.00",,"Banheiras, boxes para chuveiros (polibãs*), pias, lavatórios, bidés, sanitários e seus assentos e tampas, caixas de descarga (autoclismos*) e artigos semelhantes para usos sanitários ou higiênicos, de plástico. - Assentos e tampas, de sanitários","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39229000","3922.90.00",,"Banheiras, boxes para chuveiros (polibãs*), pias, lavatórios, bidés, sanitários e seus assentos e tampas, caixas de descarga (autoclismos*) e artigos semelhantes para usos sanitários ou higiênicos, de plástico. - Outros","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39231010","3923.10.10",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Caixas, caixotes, engradados e artigos semelhantes","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39231090","3923.10.90",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Caixas, caixotes, engradados e artigos semelhantes","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39232110","3923.21.10",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Sacos de quaisquer dimensões, bolsas e cartuchos: De polímeros de etileno","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39232190","3923.21.90",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Sacos de quaisquer dimensões, bolsas e cartuchos: De polímeros de etileno","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39232910","3923.29.10",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Sacos de quaisquer dimensões, bolsas e cartuchos: De outro plástico","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39232990","3923.29.90",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Sacos de quaisquer dimensões, bolsas e cartuchos: De outro plástico","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39233000","3923.30.00",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Garrafões, garrafas, frascos e artigos semelhantes","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39233000_01","3923.30.00","01","Ex 01 - Esboços de garrafas de plástico, fechados em uma extremidade e com a outra aberta e munida de uma rosca sobre a qual irá adaptar-se uma tampa roscada, devendo a parte abaixo da rosca ser transformada, posteriormente, para se obter a dimensão e forma desejadas","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39234000","3923.40.00",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Bobinas, carretéis, canelas e suportes semelhantes","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39235000","3923.50.00",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes","tax_ipi_5","tax_ii_18","uom.product_uom_kgm"
"ncm_39239000","3923.90.00",,"Artigos de transporte ou de embalagem, de plástico; rolhas, tampas, cápsulas e outros dispositivos para fechar recipientes, de plástico. - Outros","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39241000","3924.10.00",,"Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de plástico. - Serviços de mesa e outros utensílios de mesa ou de cozinha","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39249000","3924.90.00",,"Serviços de mesa, artigos de cozinha, outros artigos de uso doméstico e artigos de higiene ou de toucador, de plástico. - Outros","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39251000","3925.10.00",,"Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições. - Reservatórios, cisternas, cubas e recipientes análogos, de capacidade superior a 300 l","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39252000","3925.20.00",,"Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições. - Portas, janelas e seus caixilhos, alizares e soleiras","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39253000","3925.30.00",,"Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições. - Postigos, estores (incluindo as venezianas) e artigos semelhantes, e suas partes","tax_ipi_5","tax_ii_18","uom.product_uom_kgm"
"ncm_39259010","3925.90.10",,"Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições. - Outros","tax_ipi_5","tax_ii_18","uom.product_uom_kgm"
"ncm_39259090","3925.90.90",,"Artigos para apetrechamento de construções, de plástico, não especificados nem compreendidos noutras posições. - Outros","tax_ipi_5","tax_ii_18","uom.product_uom_kgm"
"ncm_39261000","3926.10.00",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Artigos de escritório e artigos escolares","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39262000","3926.20.00",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Vestuário e seus acessórios (incluindo as luvas, mitenes e semelhantes)","tax_ipi_5","tax_ii_18","uom.product_uom_kgm"
"ncm_39262000_01","3926.20.00","01","Ex 01 - Cintos","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39263000","3926.30.00",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Guarnições para móveis, carroçarias ou semelhantes","tax_ipi_5","tax_ii_18","uom.product_uom_kgm"
"ncm_39264000","3926.40.00",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Estatuetas e outros objetos de ornamentação","tax_ipi_20","tax_ii_18","uom.product_uom_kgm"
"ncm_39269010","3926.90.10",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269021","3926.90.21",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras Correias de transmissão e correias transportadoras","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269022","3926.90.22",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras Correias de transmissão e correias transportadoras","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269030","3926.90.30",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras","tax_ipi_0","tax_ii_0","uom.product_uom_kgm"
"ncm_39269040","3926.90.40",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269040_01","3926.90.40","01","Ex 01 - Exclusivamente de laboratório de análises clínicas","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39269050","3926.90.50",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras","tax_ipi_15","tax_ii_0","uom.product_uom_kgm"
"ncm_39269061","3926.90.61",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras Anéis de seção transversal circular (O-rings)","tax_ipi_15","tax_ii_2","uom.product_uom_kgm"
"ncm_39269069","3926.90.69",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras Anéis de seção transversal circular (O-rings)","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090","3926.90.90",,"Outras obras de plástico e obras de outras matérias das posições 39.01 a 39.14. - Outras","tax_ipi_15","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_01","3926.90.90","01","Ex 01 - Forma para fabricação de calçados","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_02","3926.90.90","02","Ex 02 - Máscara de proteção","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_03","3926.90.90","03","Ex 03 - Revestimento para canais de irrigação, de PVC flexível ou semelhante, com ilhoses para fixação no solo","tax_ipi_8","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_04","3926.90.90","04","Ex 04 - Cinto, colete, bóia e equipamento semelhante de salvamento","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_05","3926.90.90","05","Ex 05 - Brincos e pulseiras para identificação de animais","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_06","3926.90.90","06","Ex 06 - Cabos para ferramentas, utensílios e aparelhos","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_07","3926.90.90","07","Ex 07 - Parafusos e porcas","tax_ipi_10","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_08","3926.90.90","08","Ex 08 - Recipiente com serpentina e depósito para gelo, próprio para gelar bebidas","tax_ipi_20","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_09","3926.90.90","09","Ex 09 - Leques e ventarolas","tax_ipi_20","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_10","3926.90.90","10","Ex 10 - Bolsas para coleta de sangue e seus componentes e bolsas de diálise peritoneal (infusão e drenagem)","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_39269090_11","3926.90.90","11","Ex 11 - Kits para aferese","tax_ipi_0","tax_ii_18","uom.product_uom_kgm"
"ncm_40011000","4001.10.00",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Látex de borracha natural, mesmo pré-vulcanizado","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40012100","4001.21.00",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Borracha natural noutras formas: Folhas fumadas","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40012200","4001.22.00",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Borracha natural noutras formas: Borracha natural tecnicamente especificada (TSNR)","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40012910","4001.29.10",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Borracha natural noutras formas: Outras","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40012920","4001.29.20",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Borracha natural noutras formas: Outras","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40012990","4001.29.90",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Borracha natural noutras formas: Outras","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40013000","4001.30.00",,"Borracha natural, balata, guta-percha, guaiúle, chicle e gomas naturais análogas, em formas primárias ou em chapas, folhas ou tiras. - Balata, guta-percha, guaiúle, chicle e gomas naturais análogas","tax_ipi_0","tax_ii_4","uom.product_uom_kgm"
"ncm_40021110","4002.11.10",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR): Látex","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40021120","4002.11.20",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR): Látex","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40021911","4002.19.11",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR): Outras De estireno-butadieno (SBR)","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40021912","4002.19.12",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR): Outras De estireno-butadieno (SBR)","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40021919","4002.19.19",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR): Outras De estireno-butadieno (SBR)","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40021920","4002.19.20",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de estireno-butadieno (SBR); borracha de estireno-butadieno carboxilada (XSBR): Outras","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40022010","4002.20.10",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de butadieno (BR)","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40022090","4002.20.90",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de butadieno (BR)","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40023100","4002.31.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR): Borracha de isobuteno-isopreno (butila) (IIR)","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40023900","4002.39.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de isobuteno-isopreno (butila) (IIR); borracha de isobuteno-isopreno halogenada (CIIR ou BIIR): Outras","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40024100","4002.41.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de cloropreno (clorobutadieno) (CR): Látex","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40024900","4002.49.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de cloropreno (clorobutadieno) (CR): Outras","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40025100","4002.51.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de acrilonitrila-butadieno (NBR): Látex","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40025900","4002.59.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de acrilonitrila-butadieno (NBR): Outras","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40026000","4002.60.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de isopreno (IR)","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40027000","4002.70.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Borracha de etileno-propileno-dieno não conjugada (EPDM)","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40028000","4002.80.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Misturas dos produtos da posição 40.01 com produtos da presente posição","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40029100","4002.91.00",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Outras: Látex","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40029910","4002.99.10",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Outras: Outras","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40029920","4002.99.20",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Outras: Outras","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40029930","4002.99.30",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Outras: Outras","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40029990","4002.99.90",,"Borracha sintética e borracha artificial derivada dos óleos, em formas primárias ou em chapas, folhas ou tiras; misturas dos produtos da posição 40.01 com produtos da presente posição, em formas primárias ou em chapas, folhas ou tiras. - Outras: Outras","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40030000","4003.00.00",,"Borracha regenerada, em formas primárias ou em chapas, folhas ou tiras.","tax_ipi_5","tax_ii_12","uom.product_uom_kgm"
"ncm_40040000","4004.00.00",,"Desperdícios, resíduos e aparas, de borracha não endurecida, mesmo reduzidos a pó ou a grânulos.","tax_ipi_nt","tax_ii_12","uom.product_uom_kgm"
"ncm_40051010","4005.10.10",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Borracha adicionada de negro de fumo ou de sílica","tax_ipi_5","tax_ii_2","uom.product_uom_kgm"
"ncm_40051090","4005.10.90",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Borracha adicionada de negro de fumo ou de sílica","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40052000","4005.20.00",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Soluções; dispersões, exceto as da subposição 4005.10","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40059110","4005.91.10",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Outras: Chapas, folhas e tiras","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40059190","4005.91.90",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Outras: Chapas, folhas e tiras","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40059910","4005.99.10",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Outras: Outras","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40059990","4005.99.90",,"Borracha misturada, não vulcanizada, em formas primárias ou em chapas, folhas ou tiras. - Outras: Outras","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40061000","4006.10.00",,"Outras formas (por exemplo, varetas, tubos, perfis) e artigos (por exemplo, discos, arruelas (anilhas)), de borracha não vulcanizada. - Perfis para recauchutagem","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40069000","4006.90.00",,"Outras formas (por exemplo, varetas, tubos, perfis) e artigos (por exemplo, discos, arruelas (anilhas)), de borracha não vulcanizada. - Outros","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40070011","4007.00.11",,"Fios e cordas, de borracha vulcanizada. Fios","tax_ipi_0","tax_ii_14","uom.product_uom_kgm"
"ncm_40070019","4007.00.19",,"Fios e cordas, de borracha vulcanizada. Fios","tax_ipi_0","tax_ii_14","uom.product_uom_kgm"
"ncm_40070020","4007.00.20",,"Fios e cordas, de borracha vulcanizada. Cordas","tax_ipi_0","tax_ii_14","uom.product_uom_kgm"
"ncm_40081100","4008.11.00",,"Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida. - De borracha alveolar: Chapas, folhas e tiras","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40081900","4008.19.00",,"Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida. - De borracha alveolar: Outros","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40082100","4008.21.00",,"Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida. - De borracha não alveolar: Chapas, folhas e tiras","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40082100_01","4008.21.00","01","Ex 01 - Remendo e manchão, com superfície recoberta de produtos autovulcanizantes a frio e protegidos por papel, plástico ou outra matéria","tax_ipi_5","tax_ii_14","uom.product_uom_kgm"
"ncm_40082900","4008.29.00",,"Chapas, folhas, tiras, varetas e perfis, de borracha vulcanizada não endurecida. - De borracha não alveolar: Outros","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40091100","4009.11.00",,"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Não reforçados com outras matérias nem associados de outra forma com outras matérias: Sem acessórios","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40091210","4009.12.10",,"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Não reforçados com outras matérias nem associados de outra forma com outras matérias: Com acessórios","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40091290","4009.12.90",,"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Não reforçados com outras matérias nem associados de outra forma com outras matérias: Com acessórios","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40092110","4009.21.10",,"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Reforçados apenas com metal ou associados de outra forma apenas com metal: Sem acessórios","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40092190","4009.21.90",,"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Reforçados apenas com metal ou associados de outra forma apenas com metal: Sem acessórios","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
"ncm_40092210","4009.22.10",,"Tubos de borracha vulcanizada não endurecida, mesmo providos dos respectivos acessórios (por exemplo, juntas, cotovelos, flanges, uniões). - Reforçados apenas com metal ou associados de outra forma apenas com metal: Com acessórios","tax_ipi_10","tax_ii_14","uom.product_uom_kgm"
