"id","name","ibge_code","state_id:id"
"city_3500105","Adamantina","00105","base.state_br_sp"
"city_3500204","Adolfo","00204","base.state_br_sp"
"city_3500303","Aguaí","00303","base.state_br_sp"
"city_3500402","Águas da Prata","00402","base.state_br_sp"
"city_1702554","Augustinópolis","02554","base.state_br_to"
"city_3500501","Águas de Lindóia","00501","base.state_br_sp"
"city_3500550","Águas de Santa Bárbara","00550","base.state_br_sp"
"city_3500600","Águas de São Pedro","00600","base.state_br_sp"
"city_3500709","Agudos","00709","base.state_br_sp"
"city_3500758","Alambari","00758","base.state_br_sp"
"city_3500808","Alfredo Marcondes","00808","base.state_br_sp"
"city_3500907","Altair","00907","base.state_br_sp"
"city_3501004","Altinópolis","01004","base.state_br_sp"
"city_3501103","Alto Alegre","01103","base.state_br_sp"
"city_3501152","Alumínio","01152","base.state_br_sp"
"city_1702703","Aurora do Tocantins","02703","base.state_br_to"
"city_3501202","Álvares Florence","01202","base.state_br_sp"
"city_3501301","Álvares Machado","01301","base.state_br_sp"
"city_3501400","Álvaro de Carvalho","01400","base.state_br_sp"
"city_3501509","Alvinlândia","01509","base.state_br_sp"
"city_3501608","Americana","01608","base.state_br_sp"
"city_3501707","Américo Brasiliense","01707","base.state_br_sp"
"city_3501806","Américo de Campos","01806","base.state_br_sp"
"city_3501905","Amparo","01905","base.state_br_sp"
"city_3502002","Analândia","02002","base.state_br_sp"
"city_3502101","Andradina","02101","base.state_br_sp"
"city_1702901","Axixá do Tocantins","02901","base.state_br_to"
"city_3502200","Angatuba","02200","base.state_br_sp"
"city_3502309","Anhembi","02309","base.state_br_sp"
"city_3502408","Anhumas","02408","base.state_br_sp"
"city_3502507","Aparecida","02507","base.state_br_sp"
"city_3502606","Aparecida d'Oeste","02606","base.state_br_sp"
"city_3502705","Apiaí","02705","base.state_br_sp"
"city_3502754","Araçariguama","02754","base.state_br_sp"
"city_3502804","Araçatuba","02804","base.state_br_sp"
"city_3502903","Araçoiaba da Serra","02903","base.state_br_sp"
"city_3503000","Aramina","03000","base.state_br_sp"
"city_1100908","Castanheiras","00908","base.state_br_ro"
"city_1703008","Babaçulândia","03008","base.state_br_to"
"city_3503109","Arandu","03109","base.state_br_sp"
"city_3503158","Arapeí","03158","base.state_br_sp"
"city_3503208","Araraquara","03208","base.state_br_sp"
"city_3503307","Araras","03307","base.state_br_sp"
"city_3503356","Arco-Íris","03356","base.state_br_sp"
"city_3503406","Arealva","03406","base.state_br_sp"
"city_3503505","Areias","03505","base.state_br_sp"
"city_3503604","Areiópolis","03604","base.state_br_sp"
"city_3503703","Ariranha","03703","base.state_br_sp"
"city_3503802","Artur Nogueira","03802","base.state_br_sp"
"city_1703057","Bandeirantes do Tocantins","03057","base.state_br_to"
"city_3503901","Arujá","03901","base.state_br_sp"
"city_3503950","Aspásia","03950","base.state_br_sp"
"city_3504008","Assis","04008","base.state_br_sp"
"city_3504107","Atibaia","04107","base.state_br_sp"
"city_3504206","Auriflama","04206","base.state_br_sp"
"city_3504305","Avaí","04305","base.state_br_sp"
"city_3504404","Avanhandava","04404","base.state_br_sp"
"city_3504503","Avaré","04503","base.state_br_sp"
"city_3504602","Bady Bassitt","04602","base.state_br_sp"
"city_3504701","Balbinos","04701","base.state_br_sp"
"city_1703073","Barra do Ouro","03073","base.state_br_to"
"city_3504800","Bálsamo","04800","base.state_br_sp"
"city_3504909","Bananal","04909","base.state_br_sp"
"city_3505005","Barão de Antonina","05005","base.state_br_sp"
"city_3505104","Barbosa","05104","base.state_br_sp"
"city_3505203","Bariri","05203","base.state_br_sp"
"city_3505302","Barra Bonita","05302","base.state_br_sp"
"city_3505351","Barra do Chapéu","05351","base.state_br_sp"
"city_3505401","Barra do Turvo","05401","base.state_br_sp"
"city_3505500","Barretos","05500","base.state_br_sp"
"city_3505609","Barrinha","05609","base.state_br_sp"
"city_1703107","Barrolândia","03107","base.state_br_to"
"city_3505708","Barueri","05708","base.state_br_sp"
"city_3505807","Bastos","05807","base.state_br_sp"
"city_3505906","Batatais","05906","base.state_br_sp"
"city_3506003","Bauru","06003","base.state_br_sp"
"city_3506102","Bebedouro","06102","base.state_br_sp"
"city_3506201","Bento de Abreu","06201","base.state_br_sp"
"city_3506300","Bernardino de Campos","06300","base.state_br_sp"
"city_3506359","Bertioga","06359","base.state_br_sp"
"city_3506409","Bilac","06409","base.state_br_sp"
"city_3506508","Birigui","06508","base.state_br_sp"
"city_1703206","Bernardo Sayão","03206","base.state_br_to"
"city_3506607","Biritiba-Mirim","06607","base.state_br_sp"
"city_3506706","Boa Esperança do Sul","06706","base.state_br_sp"
"city_3506805","Bocaina","06805","base.state_br_sp"
"city_3506904","Bofete","06904","base.state_br_sp"
"city_3507001","Boituva","07001","base.state_br_sp"
"city_3507100","Bom Jesus dos Perdões","07100","base.state_br_sp"
"city_3507159","Bom Sucesso de Itararé","07159","base.state_br_sp"
"city_3507209","Borá","07209","base.state_br_sp"
"city_3507308","Boracéia","07308","base.state_br_sp"
"city_3507407","Borborema","07407","base.state_br_sp"
"city_1703305","Bom Jesus do Tocantins","03305","base.state_br_to"
"city_3507456","Borebi","07456","base.state_br_sp"
"city_3507506","Botucatu","07506","base.state_br_sp"
"city_3507605","Bragança Paulista","07605","base.state_br_sp"
"city_3507704","Braúna","07704","base.state_br_sp"
"city_3507753","Brejo Alegre","07753","base.state_br_sp"
"city_3507803","Brodowski","07803","base.state_br_sp"
"city_3507902","Brotas","07902","base.state_br_sp"
"city_3508009","Buri","08009","base.state_br_sp"
"city_3508108","Buritama","08108","base.state_br_sp"
"city_3508207","Buritizal","08207","base.state_br_sp"
"city_1703602","Brasilândia do Tocantins","03602","base.state_br_to"
"city_3508306","Cabrália Paulista","08306","base.state_br_sp"
"city_3508405","Cabreúva","08405","base.state_br_sp"
"city_3508504","Caçapava","08504","base.state_br_sp"
"city_3508603","Cachoeira Paulista","08603","base.state_br_sp"
"city_3508702","Caconde","08702","base.state_br_sp"
"city_3508801","Cafelândia","08801","base.state_br_sp"
"city_3508900","Caiabu","08900","base.state_br_sp"
"city_3509007","Caieiras","09007","base.state_br_sp"
"city_3509106","Caiuá","09106","base.state_br_sp"
"city_3509205","Cajamar","09205","base.state_br_sp"
"city_1703701","Brejinho de Nazaré","03701","base.state_br_to"
"city_3509254","Cajati","09254","base.state_br_sp"
"city_3509304","Cajobi","09304","base.state_br_sp"
"city_3509403","Cajuru","09403","base.state_br_sp"
"city_3509452","Campina do Monte Alegre","09452","base.state_br_sp"
"city_3509502","Campinas","09502","base.state_br_sp"
"city_3509601","Campo Limpo Paulista","09601","base.state_br_sp"
"city_3509700","Campos do Jordão","09700","base.state_br_sp"
"city_3509809","Campos Novos Paulista","09809","base.state_br_sp"
"city_3509908","Cananéia","09908","base.state_br_sp"
"city_3509957","Canas","09957","base.state_br_sp"
"city_1703800","Buriti do Tocantins","03800","base.state_br_to"
"city_3510005","Cândido Mota","10005","base.state_br_sp"
"city_3510104","Cândido Rodrigues","10104","base.state_br_sp"
"city_3510153","Canitar","10153","base.state_br_sp"
"city_3510203","Capão Bonito","10203","base.state_br_sp"
"city_3510302","Capela do Alto","10302","base.state_br_sp"
"city_3510401","Capivari","10401","base.state_br_sp"
"city_3510500","Caraguatatuba","10500","base.state_br_sp"
"city_3510609","Carapicuíba","10609","base.state_br_sp"
"city_3510708","Cardoso","10708","base.state_br_sp"
"city_3510807","Casa Branca","10807","base.state_br_sp"
"city_1703826","Cachoeirinha","03826","base.state_br_to"
"city_3510906","Cássia dos Coqueiros","10906","base.state_br_sp"
"city_3511003","Castilho","11003","base.state_br_sp"
"city_3511102","Catanduva","11102","base.state_br_sp"
"city_3511201","Catiguá","11201","base.state_br_sp"
"city_3511300","Cedral","11300","base.state_br_sp"
"city_3511409","Cerqueira César","11409","base.state_br_sp"
"city_3511508","Cerquilho","11508","base.state_br_sp"
"city_3511607","Cesário Lange","11607","base.state_br_sp"
"city_3511706","Charqueada","11706","base.state_br_sp"
"city_3511904","Clementina","11904","base.state_br_sp"
"city_1100924","Chupinguaia","00924","base.state_br_ro"
"city_1703842","Campos Lindos","03842","base.state_br_to"
"city_3512001","Colina","12001","base.state_br_sp"
"city_3512100","Colômbia","12100","base.state_br_sp"
"city_3512209","Conchal","12209","base.state_br_sp"
"city_3512308","Conchas","12308","base.state_br_sp"
"city_3512407","Cordeirópolis","12407","base.state_br_sp"
"city_3512506","Coroados","12506","base.state_br_sp"
"city_3512605","Coronel Macedo","12605","base.state_br_sp"
"city_3512704","Corumbataí","12704","base.state_br_sp"
"city_3512803","Cosmópolis","12803","base.state_br_sp"
"city_3512902","Cosmorama","12902","base.state_br_sp"
"city_1703867","Cariri do Tocantins","03867","base.state_br_to"
"city_3513009","Cotia","13009","base.state_br_sp"
"city_3513108","Cravinhos","13108","base.state_br_sp"
"city_3513207","Cristais Paulista","13207","base.state_br_sp"
"city_3513306","Cruzália","13306","base.state_br_sp"
"city_3513405","Cruzeiro","13405","base.state_br_sp"
"city_3513504","Cubatão","13504","base.state_br_sp"
"city_3513603","Cunha","13603","base.state_br_sp"
"city_3513702","Descalvado","13702","base.state_br_sp"
"city_3513801","Diadema","13801","base.state_br_sp"
"city_3513850","Dirce Reis","13850","base.state_br_sp"
"city_1703883","Carmolândia","03883","base.state_br_to"
"city_3513900","Divinolândia","13900","base.state_br_sp"
"city_3514007","Dobrada","14007","base.state_br_sp"
"city_3514106","Dois Córregos","14106","base.state_br_sp"
"city_3514205","Dolcinópolis","14205","base.state_br_sp"
"city_3514304","Dourado","14304","base.state_br_sp"
"city_3514403","Dracena","14403","base.state_br_sp"
"city_3514502","Duartina","14502","base.state_br_sp"
"city_3514601","Dumont","14601","base.state_br_sp"
"city_3514700","Echaporã","14700","base.state_br_sp"
"city_3514809","Eldorado","14809","base.state_br_sp"
"city_1703891","Carrasco Bonito","03891","base.state_br_to"
"city_3514908","Elias Fausto","14908","base.state_br_sp"
"city_3514924","Elisiário","14924","base.state_br_sp"
"city_3514957","Embaúba","14957","base.state_br_sp"
"city_3515004","Embu","15004","base.state_br_sp"
"city_3515103","Embu-Guaçu","15103","base.state_br_sp"
"city_3515129","Emilianópolis","15129","base.state_br_sp"
"city_3515152","Engenheiro Coelho","15152","base.state_br_sp"
"city_3515186","Espírito Santo do Pinhal","15186","base.state_br_sp"
"city_3515194","Espírito Santo do Turvo","15194","base.state_br_sp"
"city_3515202","Estrela d'Oeste","15202","base.state_br_sp"
"city_1703909","Caseara","03909","base.state_br_to"
"city_3515301","Estrela do Norte","15301","base.state_br_sp"
"city_3515350","Euclides da Cunha Paulista","15350","base.state_br_sp"
"city_3515400","Fartura","15400","base.state_br_sp"
"city_3515509","Fernandópolis","15509","base.state_br_sp"
"city_3515608","Fernando Prestes","15608","base.state_br_sp"
"city_3515657","Fernão","15657","base.state_br_sp"
"city_3515707","Ferraz de Vasconcelos","15707","base.state_br_sp"
"city_3515806","Flora Rica","15806","base.state_br_sp"
"city_3515905","Floreal","15905","base.state_br_sp"
"city_3516002","Flórida Paulista","16002","base.state_br_sp"
"city_1704105","Centenário","04105","base.state_br_to"
"city_3516101","Florínia","16101","base.state_br_sp"
"city_3516200","Franca","16200","base.state_br_sp"
"city_3516309","Francisco Morato","16309","base.state_br_sp"
"city_3516408","Franco da Rocha","16408","base.state_br_sp"
"city_3516507","Gabriel Monteiro","16507","base.state_br_sp"
"city_3516606","Gália","16606","base.state_br_sp"
"city_3516705","Garça","16705","base.state_br_sp"
"city_3516804","Gastão Vidigal","16804","base.state_br_sp"
"city_3516853","Gavião Peixoto","16853","base.state_br_sp"
"city_3516903","General Salgado","16903","base.state_br_sp"
"city_1704600","Chapada de Areia","04600","base.state_br_to"
"city_3517000","Getulina","17000","base.state_br_sp"
"city_3517109","Glicério","17109","base.state_br_sp"
"city_3517208","Guaiçara","17208","base.state_br_sp"
"city_3517307","Guaimbê","17307","base.state_br_sp"
"city_3517406","Guaíra","17406","base.state_br_sp"
"city_3517505","Guapiaçu","17505","base.state_br_sp"
"city_3517604","Guapiara","17604","base.state_br_sp"
"city_3517703","Guará","17703","base.state_br_sp"
"city_3517802","Guaraçaí","17802","base.state_br_sp"
"city_3517901","Guaraci","17901","base.state_br_sp"
"city_1705102","Chapada da Natividade","05102","base.state_br_to"
"city_3518008","Guarani d'Oeste","18008","base.state_br_sp"
"city_3518107","Guarantã","18107","base.state_br_sp"
"city_3518206","Guararapes","18206","base.state_br_sp"
"city_3518305","Guararema","18305","base.state_br_sp"
"city_3518404","Guaratinguetá","18404","base.state_br_sp"
"city_3518503","Guareí","18503","base.state_br_sp"
"city_3518602","Guariba","18602","base.state_br_sp"
"city_3518701","Guarujá","18701","base.state_br_sp"
"city_3518800","Guarulhos","18800","base.state_br_sp"
"city_3518859","Guatapará","18859","base.state_br_sp"
"city_1705508","Colinas do Tocantins","05508","base.state_br_to"
"city_3518909","Guzolândia","18909","base.state_br_sp"
"city_3519006","Herculândia","19006","base.state_br_sp"
"city_3519055","Holambra","19055","base.state_br_sp"
"city_3519071","Hortolândia","19071","base.state_br_sp"
"city_3519105","Iacanga","19105","base.state_br_sp"
"city_3519204","Iacri","19204","base.state_br_sp"
"city_3519253","Iaras","19253","base.state_br_sp"
"city_3519303","Ibaté","19303","base.state_br_sp"
"city_3519402","Ibirá","19402","base.state_br_sp"
"city_3519501","Ibirarema","19501","base.state_br_sp"
"city_1705557","Combinado","05557","base.state_br_to"
"city_3519600","Ibitinga","19600","base.state_br_sp"
"city_3519709","Ibiúna","19709","base.state_br_sp"
"city_3519808","Icém","19808","base.state_br_sp"
"city_3519907","Iepê","19907","base.state_br_sp"
"city_3520004","Igaraçu do Tietê","20004","base.state_br_sp"
"city_3520103","Igarapava","20103","base.state_br_sp"
"city_3520202","Igaratá","20202","base.state_br_sp"
"city_3520301","Iguape","20301","base.state_br_sp"
"city_3520400","Ilhabela","20400","base.state_br_sp"
"city_3520426","Ilha Comprida","20426","base.state_br_sp"
"city_1100940","Cujubim","00940","base.state_br_ro"
"city_1705607","Conceição do Tocantins","05607","base.state_br_to"
"city_3520442","Ilha Solteira","20442","base.state_br_sp"
"city_3520509","Indaiatuba","20509","base.state_br_sp"
"city_3520608","Indiana","20608","base.state_br_sp"
"city_3520707","Indiaporã","20707","base.state_br_sp"
"city_3520806","Inúbia Paulista","20806","base.state_br_sp"
"city_3520905","Ipaussu","20905","base.state_br_sp"
"city_3521002","Iperó","21002","base.state_br_sp"
"city_3521101","Ipeúna","21101","base.state_br_sp"
"city_3521150","Ipiguá","21150","base.state_br_sp"
"city_3521200","Iporanga","21200","base.state_br_sp"
"city_1706001","Couto de Magalhães","06001","base.state_br_to"
"city_3521309","Ipuã","21309","base.state_br_sp"
"city_3521408","Iracemápolis","21408","base.state_br_sp"
"city_3521507","Irapuã","21507","base.state_br_sp"
"city_3521606","Irapuru","21606","base.state_br_sp"
"city_3521705","Itaberá","21705","base.state_br_sp"
"city_3521804","Itaí","21804","base.state_br_sp"
"city_3521903","Itajobi","21903","base.state_br_sp"
"city_3522000","Itaju","22000","base.state_br_sp"
"city_3522109","Itanhaém","22109","base.state_br_sp"
"city_3522158","Itaóca","22158","base.state_br_sp"
"city_1706100","Cristalândia","06100","base.state_br_to"
"city_3522208","Itapecerica da Serra","22208","base.state_br_sp"
"city_3522307","Itapetininga","22307","base.state_br_sp"
"city_3522406","Itapeva","22406","base.state_br_sp"
"city_3522505","Itapevi","22505","base.state_br_sp"
"city_3522604","Itapira","22604","base.state_br_sp"
"city_3522653","Itapirapuã Paulista","22653","base.state_br_sp"
"city_3522703","Itápolis","22703","base.state_br_sp"
"city_3522802","Itaporanga","22802","base.state_br_sp"
"city_3522901","Itapuí","22901","base.state_br_sp"
"city_3523008","Itapura","23008","base.state_br_sp"
"city_1706258","Crixás do Tocantins","06258","base.state_br_to"
"city_3523107","Itaquaquecetuba","23107","base.state_br_sp"
"city_3523206","Itararé","23206","base.state_br_sp"
"city_3523305","Itariri","23305","base.state_br_sp"
"city_3523404","Itatiba","23404","base.state_br_sp"
"city_3523503","Itatinga","23503","base.state_br_sp"
"city_3523602","Itirapina","23602","base.state_br_sp"
"city_3523701","Itirapuã","23701","base.state_br_sp"
"city_3523800","Itobi","23800","base.state_br_sp"
"city_3523909","Itu","23909","base.state_br_sp"
"city_3524006","Itupeva","24006","base.state_br_sp"
"city_1706506","Darcinópolis","06506","base.state_br_to"
"city_3524105","Ituverava","24105","base.state_br_sp"
"city_3524204","Jaborandi","24204","base.state_br_sp"
"city_3524303","Jaboticabal","24303","base.state_br_sp"
"city_3524402","Jacareí","24402","base.state_br_sp"
"city_3524501","Jaci","24501","base.state_br_sp"
"city_3524600","Jacupiranga","24600","base.state_br_sp"
"city_3524709","Jaguariúna","24709","base.state_br_sp"
"city_3524808","Jales","24808","base.state_br_sp"
"city_3524907","Jambeiro","24907","base.state_br_sp"
"city_3525003","Jandira","25003","base.state_br_sp"
"city_1707009","Dianópolis","07009","base.state_br_to"
"city_3525102","Jardinópolis","25102","base.state_br_sp"
"city_3525201","Jarinu","25201","base.state_br_sp"
"city_3525300","Jaú","25300","base.state_br_sp"
"city_3525409","Jeriquara","25409","base.state_br_sp"
"city_3525508","Joanópolis","25508","base.state_br_sp"
"city_3525607","João Ramalho","25607","base.state_br_sp"
"city_3525706","José Bonifácio","25706","base.state_br_sp"
"city_3525805","Júlio Mesquita","25805","base.state_br_sp"
"city_3525854","Jumirim","25854","base.state_br_sp"
"city_3525904","Jundiaí","25904","base.state_br_sp"
"city_1707108","Divinópolis do Tocantins","07108","base.state_br_to"
"city_3526001","Junqueirópolis","26001","base.state_br_sp"
"city_3526100","Juquiá","26100","base.state_br_sp"
"city_3526209","Juquitiba","26209","base.state_br_sp"
"city_3526308","Lagoinha","26308","base.state_br_sp"
"city_3526407","Laranjal Paulista","26407","base.state_br_sp"
"city_3526506","Lavínia","26506","base.state_br_sp"
"city_3526605","Lavrinhas","26605","base.state_br_sp"
"city_3526704","Leme","26704","base.state_br_sp"
"city_3526803","Lençóis Paulista","26803","base.state_br_sp"
"city_3526902","Limeira","26902","base.state_br_sp"
"city_1707207","Dois Irmãos do Tocantins","07207","base.state_br_to"
"city_3527009","Lindóia","27009","base.state_br_sp"
"city_3527108","Lins","27108","base.state_br_sp"
"city_3527207","Lorena","27207","base.state_br_sp"
"city_3527256","Lourdes","27256","base.state_br_sp"
"city_3527306","Louveira","27306","base.state_br_sp"
"city_3527405","Lucélia","27405","base.state_br_sp"
"city_3527504","Lucianópolis","27504","base.state_br_sp"
"city_3527603","Luís Antônio","27603","base.state_br_sp"
"city_3527702","Luiziânia","27702","base.state_br_sp"
"city_3527801","Lupércio","27801","base.state_br_sp"
"city_1707306","Dueré","07306","base.state_br_to"
"city_3527900","Lutécia","27900","base.state_br_sp"
"city_3528007","Macatuba","28007","base.state_br_sp"
"city_3528106","Macaubal","28106","base.state_br_sp"
"city_3528205","Macedônia","28205","base.state_br_sp"
"city_3528304","Magda","28304","base.state_br_sp"
"city_3528403","Mairinque","28403","base.state_br_sp"
"city_3528502","Mairiporã","28502","base.state_br_sp"
"city_3528601","Manduri","28601","base.state_br_sp"
"city_3528700","Marabá Paulista","28700","base.state_br_sp"
"city_3528809","Maracaí","28809","base.state_br_sp"
"city_1707405","Esperantina","07405","base.state_br_to"
"city_3528858","Marapoama","28858","base.state_br_sp"
"city_3528908","Mariápolis","28908","base.state_br_sp"
"city_3529005","Marília","29005","base.state_br_sp"
"city_3529104","Marinópolis","29104","base.state_br_sp"
"city_3529203","Martinópolis","29203","base.state_br_sp"
"city_3529302","Matão","29302","base.state_br_sp"
"city_3529401","Mauá","29401","base.state_br_sp"
"city_3529500","Mendonça","29500","base.state_br_sp"
"city_3529609","Meridiano","29609","base.state_br_sp"
"city_3529658","Mesópolis","29658","base.state_br_sp"
"city_1101005","Governador Jorge Teixeira","01005","base.state_br_ro"
"city_1707553","Fátima","07553","base.state_br_to"
"city_3529708","Miguelópolis","29708","base.state_br_sp"
"city_3529807","Mineiros do Tietê","29807","base.state_br_sp"
"city_3529906","Miracatu","29906","base.state_br_sp"
"city_3530003","Mira Estrela","30003","base.state_br_sp"
"city_3530102","Mirandópolis","30102","base.state_br_sp"
"city_3530201","Mirante do Paranapanema","30201","base.state_br_sp"
"city_3530300","Mirassol","30300","base.state_br_sp"
"city_3530409","Mirassolândia","30409","base.state_br_sp"
"city_3530508","Mococa","30508","base.state_br_sp"
"city_3530607","Mogi das Cruzes","30607","base.state_br_sp"
"city_1707652","Figueirópolis","07652","base.state_br_to"
"city_3530706","Mogi Guaçu","30706","base.state_br_sp"
"city_3530805","Moji Mirim","30805","base.state_br_sp"
"city_3530904","Mombuca","30904","base.state_br_sp"
"city_3531001","Monções","31001","base.state_br_sp"
"city_3531100","Mongaguá","31100","base.state_br_sp"
"city_3531209","Monte Alegre do Sul","31209","base.state_br_sp"
"city_3531308","Monte Alto","31308","base.state_br_sp"
"city_3531407","Monte Aprazível","31407","base.state_br_sp"
"city_3531506","Monte Azul Paulista","31506","base.state_br_sp"
"city_3531605","Monte Castelo","31605","base.state_br_sp"
"city_1707702","Filadélfia","07702","base.state_br_to"
"city_3531704","Monteiro Lobato","31704","base.state_br_sp"
"city_3531803","Monte Mor","31803","base.state_br_sp"
"city_3531902","Morro Agudo","31902","base.state_br_sp"
"city_3532009","Morungaba","32009","base.state_br_sp"
"city_3532058","Motuca","32058","base.state_br_sp"
"city_3532108","Murutinga do Sul","32108","base.state_br_sp"
"city_3532157","Nantes","32157","base.state_br_sp"
"city_3532207","Narandiba","32207","base.state_br_sp"
"city_3532306","Natividade da Serra","32306","base.state_br_sp"
"city_3532405","Nazaré Paulista","32405","base.state_br_sp"
"city_1708205","Formoso do Araguaia","08205","base.state_br_to"
"city_3532504","Neves Paulista","32504","base.state_br_sp"
"city_3532603","Nhandeara","32603","base.state_br_sp"
"city_3532702","Nipoã","32702","base.state_br_sp"
"city_3532801","Nova Aliança","32801","base.state_br_sp"
"city_3532827","Nova Campina","32827","base.state_br_sp"
"city_3532843","Nova Canaã Paulista","32843","base.state_br_sp"
"city_3532868","Nova Castilho","32868","base.state_br_sp"
"city_3532900","Nova Europa","32900","base.state_br_sp"
"city_3533007","Nova Granada","33007","base.state_br_sp"
"city_3533106","Nova Guataporanga","33106","base.state_br_sp"
"city_1708254","Fortaleza do Tabocão","08254","base.state_br_to"
"city_3533205","Nova Independência","33205","base.state_br_sp"
"city_3533254","Novais","33254","base.state_br_sp"
"city_3533304","Nova Luzitânia","33304","base.state_br_sp"
"city_3533403","Nova Odessa","33403","base.state_br_sp"
"city_3533502","Novo Horizonte","33502","base.state_br_sp"
"city_3533601","Nuporanga","33601","base.state_br_sp"
"city_3533700","Ocauçu","33700","base.state_br_sp"
"city_3533809","Óleo","33809","base.state_br_sp"
"city_3533908","Olímpia","33908","base.state_br_sp"
"city_3534005","Onda Verde","34005","base.state_br_sp"
"city_1708304","Goianorte","08304","base.state_br_to"
"city_3534104","Oriente","34104","base.state_br_sp"
"city_3534203","Orindiúva","34203","base.state_br_sp"
"city_3534302","Orlândia","34302","base.state_br_sp"
"city_3534401","Osasco","34401","base.state_br_sp"
"city_3534500","Oscar Bressane","34500","base.state_br_sp"
"city_3534609","Osvaldo Cruz","34609","base.state_br_sp"
"city_3534708","Ourinhos","34708","base.state_br_sp"
"city_3534757","Ouroeste","34757","base.state_br_sp"
"city_3534807","Ouro Verde","34807","base.state_br_sp"
"city_3534906","Pacaembu","34906","base.state_br_sp"
"city_1709005","Goiatins","09005","base.state_br_to"
"city_3535002","Palestina","35002","base.state_br_sp"
"city_3535101","Palmares Paulista","35101","base.state_br_sp"
"city_3535200","Palmeira d'Oeste","35200","base.state_br_sp"
"city_3535309","Palmital","35309","base.state_br_sp"
"city_3535408","Panorama","35408","base.state_br_sp"
"city_3535507","Paraguaçu Paulista","35507","base.state_br_sp"
"city_3535606","Paraibuna","35606","base.state_br_sp"
"city_3535705","Paraíso","35705","base.state_br_sp"
"city_3535804","Paranapanema","35804","base.state_br_sp"
"city_3535903","Paranapuã","35903","base.state_br_sp"
"city_1709302","Guaraí","09302","base.state_br_to"
"city_3536000","Parapuã","36000","base.state_br_sp"
"city_3536109","Pardinho","36109","base.state_br_sp"
"city_3536208","Pariquera-Açu","36208","base.state_br_sp"
"city_3536257","Parisi","36257","base.state_br_sp"
"city_3536307","Patrocínio Paulista","36307","base.state_br_sp"
"city_3536406","Paulicéia","36406","base.state_br_sp"
"city_3536505","Paulínia","36505","base.state_br_sp"
"city_3536570","Paulistânia","36570","base.state_br_sp"
"city_3536604","Paulo de Faria","36604","base.state_br_sp"
"city_3536703","Pederneiras","36703","base.state_br_sp"
"city_1709500","Gurupi","09500","base.state_br_to"
"city_3536802","Pedra Bela","36802","base.state_br_sp"
"city_3536901","Pedranópolis","36901","base.state_br_sp"
"city_3537008","Pedregulho","37008","base.state_br_sp"
"city_3537107","Pedreira","37107","base.state_br_sp"
"city_3537156","Pedrinhas Paulista","37156","base.state_br_sp"
"city_3537206","Pedro de Toledo","37206","base.state_br_sp"
"city_3537305","Penápolis","37305","base.state_br_sp"
"city_3537404","Pereira Barreto","37404","base.state_br_sp"
"city_3537503","Pereiras","37503","base.state_br_sp"
"city_3537602","Peruíbe","37602","base.state_br_sp"
"city_1709807","Ipueiras","09807","base.state_br_to"
"city_3537701","Piacatu","37701","base.state_br_sp"
"city_3537800","Piedade","37800","base.state_br_sp"
"city_3537909","Pilar do Sul","37909","base.state_br_sp"
"city_3538006","Pindamonhangaba","38006","base.state_br_sp"
"city_3538105","Pindorama","38105","base.state_br_sp"
"city_3538204","Pinhalzinho","38204","base.state_br_sp"
"city_3538303","Piquerobi","38303","base.state_br_sp"
"city_3538501","Piquete","38501","base.state_br_sp"
"city_3538600","Piracaia","38600","base.state_br_sp"
"city_3538709","Piracicaba","38709","base.state_br_sp"
"city_1101104","Itapuã do Oeste","01104","base.state_br_ro"
"city_1710508","Itacajá","10508","base.state_br_to"
"city_3538808","Piraju","38808","base.state_br_sp"
"city_3538907","Pirajuí","38907","base.state_br_sp"
"city_3539004","Pirangi","39004","base.state_br_sp"
"city_3539103","Pirapora do Bom Jesus","39103","base.state_br_sp"
"city_3539202","Pirapozinho","39202","base.state_br_sp"
"city_3539301","Pirassununga","39301","base.state_br_sp"
"city_3539400","Piratininga","39400","base.state_br_sp"
"city_3539509","Pitangueiras","39509","base.state_br_sp"
"city_3539608","Planalto","39608","base.state_br_sp"
"city_3539707","Platina","39707","base.state_br_sp"
"city_1710706","Itaguatins","10706","base.state_br_to"
"city_3539806","Poá","39806","base.state_br_sp"
"city_3539905","Poloni","39905","base.state_br_sp"
"city_3540002","Pompéia","40002","base.state_br_sp"
"city_3540101","Pongaí","40101","base.state_br_sp"
"city_3540200","Pontal","40200","base.state_br_sp"
"city_3540259","Pontalinda","40259","base.state_br_sp"
"city_3540309","Pontes Gestal","40309","base.state_br_sp"
"city_3540408","Populina","40408","base.state_br_sp"
"city_3540507","Porangaba","40507","base.state_br_sp"
"city_3540606","Porto Feliz","40606","base.state_br_sp"
"city_1710904","Itapiratins","10904","base.state_br_to"
"city_3540705","Porto Ferreira","40705","base.state_br_sp"
"city_3540754","Potim","40754","base.state_br_sp"
"city_3540804","Potirendaba","40804","base.state_br_sp"
"city_3540853","Pracinha","40853","base.state_br_sp"
"city_3540903","Pradópolis","40903","base.state_br_sp"
"city_3541000","Praia Grande","41000","base.state_br_sp"
"city_3541059","Pratânia","41059","base.state_br_sp"
"city_3541109","Presidente Alves","41109","base.state_br_sp"
"city_3541208","Presidente Bernardes","41208","base.state_br_sp"
"city_3541307","Presidente Epitácio","41307","base.state_br_sp"
"city_1711100","Itaporã do Tocantins","11100","base.state_br_to"
