"id","code","segment","item","name"
"cest_1708700","17.087.00","17. Produtos alimentícios","87.0","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves"
"cest_1708700","17.087.00","17. Produtos alimentícios","87.0","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves"
"cest_1708700","17.087.00","17. Produtos alimentícios","87.0","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves"
"cest_1708700","17.087.00","17. Produtos alimentícios","87.0","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de aves"
"cest_1708701","17.087.01","17. Produtos alimentícios","87.1","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos"
"cest_1708701","17.087.01","17. Produtos alimentícios","87.1","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos"
"cest_1708701","17.087.01","17. Produtos alimentícios","87.1","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos"
"cest_1708701","17.087.01","17. Produtos alimentícios","87.1","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos"
"cest_1708701","17.087.01","17. Produtos alimentícios","87.1","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos"
"cest_1708701","17.087.01","17. Produtos alimentícios","87.1","Carnes e demais produtos comestíveis frescos, resfriados, congelados, salgados, em salmoura, simplesmente temperados, secos ou defumados, resultantes do abate de suínos"
"cest_1708800","17.088.00","17. Produtos alimentícios","88.0","Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1708801","17.088.01","17. Produtos alimentícios","88.1","Produtos hortícolas, cozidos em água ou vapor, congelados, em embalagens de conteúdo superior a 1 kg"
"cest_1708900","17.089.00","17. Produtos alimentícios","89.0","Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1708901","17.089.01","17. Produtos alimentícios","89.1","Frutas, não cozidas ou cozidas em água ou vapor, congeladas, mesmo adicionadas de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg"
"cest_1709000","17.090.00","17. Produtos alimentícios","90.0","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1709001","17.090.01","17. Produtos alimentícios","90.1","Produtos hortícolas, frutas e outras partes comestíveis de plantas, preparados ou conservados em vinagre ou em ácido acético, em embalagens de conteúdo superior a 1 kg"
"cest_1709100","17.091.00","17. Produtos alimentícios","91.0","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1709101","17.091.01","17. Produtos alimentícios","91.1","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, congelados, com exceção dos produtos da posição 20.06, em embalagens de conteúdo superior a 1 kg"
"cest_1709200","17.092.00","17. Produtos alimentícios","92.0","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1709201","17.092.01","17. Produtos alimentícios","92.1","Outros produtos hortícolas preparados ou conservados, exceto em vinagre ou em ácido acético, não congelados, com exceção dos produtos da posição 20.06, excluídos batata, inhame e mandioca fritos, em embalagens de conteúdo superior a 1 kg"
"cest_1709300","17.093.00","17. Produtos alimentícios","93.0","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1709301","17.093.01","17. Produtos alimentícios","93.1","Produtos hortícolas, frutas, cascas de frutas e outras partes de plantas, conservados com açúcar (passados por calda, glaceados ou cristalizados), em embalagens de conteúdo superior a 1 kg"
"cest_1709400","17.094.00","17. Produtos alimentícios","94.0","Doces, geléias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo inferior ou igual a 1 kg, exceto as embalagens individuais de conteúdo inferior ou igual a 10 g"
"cest_1709401","17.094.01","17. Produtos alimentícios","94.1","Doces, geléias, “marmelades”, purês e pastas de frutas, obtidos por cozimento, com ou sem adição de açúcar ou de outros edulcorantes, em embalagens de conteúdo superior a 1 kg"
"cest_1709500","17.095.00","17. Produtos alimentícios","95.0","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens de conteúdo inferior ou igual a 1 kg"
"cest_1709501","17.095.01","17. Produtos alimentícios","95.1","Frutas e outras partes comestíveis de plantas, preparadas ou conservadas de outro modo, com ou sem adição de açúcar ou de outros edulcorantes ou de álcool, não especificadas nem compreendidas em outras posições, excluídos os amendoins e castanhas tipo aperitivo, da posição 2008.1, em embalagens superior a 1 kg"
"cest_1709600","17.096.00","17. Produtos alimentícios","96.0","Café torrado e moído, em embalagens de conteúdo inferior ou igual a 2 kg"
"cest_1709601","17.096.01","17. Produtos alimentícios","96.1","Café torrado e moído, em embalagens de conteúdo superior a 2 kg"
"cest_1709602","17.096.02","17. Produtos alimentícios","96.2","Café torrado em grãos, em embalagens de conteúdo inferior ou igual a 2 kg"
"cest_1709603","17.096.03","17. Produtos alimentícios","96.3","Café torrado em grãos, em embalagens de conteúdo superior a 2 kg"
"cest_1709700","17.097.00","17. Produtos alimentícios","97.0","Chá, mesmo aromatizado"
"cest_1709700","17.097.00","17. Produtos alimentícios","97.0","Chá, mesmo aromatizado"
"cest_1709700","17.097.00","17. Produtos alimentícios","97.0","Chá, mesmo aromatizado"
"cest_1709800","17.098.00","17. Produtos alimentícios","98.0","Mate"
"cest_1709900","17.099.00","17. Produtos alimentícios","99.0","Açúcar refinado, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1709900","17.099.00","17. Produtos alimentícios","99.0","Açúcar refinado, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1709901","17.099.01","17. Produtos alimentícios","99.1","Açúcar refinado, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1709901","17.099.01","17. Produtos alimentícios","99.1","Açúcar refinado, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1709902","17.099.02","17. Produtos alimentícios","99.2","Açúcar refinado, em embalagens de conteúdo superior a 5 kg"
"cest_1709902","17.099.02","17. Produtos alimentícios","99.2","Açúcar refinado, em embalagens de conteúdo superior a 5 kg"
"cest_1710000","17.100.00","17. Produtos alimentícios","100.0","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710001","17.100.01","17. Produtos alimentícios","100.1","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710002","17.100.02","17. Produtos alimentícios","100.2","Açúcar refinado adicionado de aromatizante ou de corante em embalagens de conteúdo superior a 5 kg"
"cest_1710100","17.101.00","17. Produtos alimentícios","101.0","Açúcar cristal, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710100","17.101.00","17. Produtos alimentícios","101.0","Açúcar cristal, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710101","17.101.01","17. Produtos alimentícios","101.1","Açúcar cristal, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710101","17.101.01","17. Produtos alimentícios","101.1","Açúcar cristal, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710102","17.101.02","17. Produtos alimentícios","101.2","Açúcar cristal, em embalagens de conteúdo superior a 5 kg"
"cest_1710102","17.101.02","17. Produtos alimentícios","101.2","Açúcar cristal, em embalagens de conteúdo superior a 5 kg"
"cest_1710200","17.102.00","17. Produtos alimentícios","102.0","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710201","17.102.01","17. Produtos alimentícios","102.1","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710202","17.102.02","17. Produtos alimentícios","102.2","Açúcar cristal adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg"
"cest_1710300","17.103.00","17. Produtos alimentícios","103.0","Outros tipos de açúcar, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710300","17.103.00","17. Produtos alimentícios","103.0","Outros tipos de açúcar, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710301","17.103.01","17. Produtos alimentícios","103.1","Outros tipos de açúcar, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710301","17.103.01","17. Produtos alimentícios","103.1","Outros tipos de açúcar, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710302","17.103.02","17. Produtos alimentícios","103.2","Outros tipos de açúcar, em embalagens de conteúdo superior a 5 kg"
"cest_1710302","17.103.02","17. Produtos alimentícios","103.2","Outros tipos de açúcar, em embalagens de conteúdo superior a 5 kg"
"cest_1710400","17.104.00","17. Produtos alimentícios","104.0","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710401","17.104.01","17. Produtos alimentícios","104.1","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710402","17.104.02","17. Produtos alimentícios","104.2","Outros tipos de açúcar adicionado de aromatizante ou de corante, em embalagens de conteúdo superior a 5 kg"
"cest_1710500","17.105.00","17. Produtos alimentícios","105.0","Outros açúcares em embalagens de conteúdo inferior ou igual a 2 kg, exceto as embalagens contendo envelopes individualizados (sachês) de conteúdo inferior ou igual a 10 g"
"cest_1710501","17.105.01","17. Produtos alimentícios","105.1","Outros açúcares, em embalagens de conteúdo superior a 2 kg e inferior ou igual a 5 kg"
"cest_1710502","17.105.02","17. Produtos alimentícios","105.2","Outros açúcares, em embalagens de conteúdo superior a 5 kg"
"cest_1710600","17.106.00","17. Produtos alimentícios","106.0","Milho para pipoca (micro-ondas)"
"cest_1710700","17.107.00","17. Produtos alimentícios","107.0","Extratos, essências e concentrados de café e preparações à base destes extratos, essências ou concentrados ou à base de café, em embalagens de conteúdo inferior ou igual a 500 g"
"cest_1710800","17.108.00","17. Produtos alimentícios","108.0","Extratos, essências e concentrados de chá ou de mate e preparações à base destes extratos, essências ou concentrados ou à base de chá ou de mate, em embalagens de conteúdo inferior ou igual a 500 g, exceto as bebidas prontas à base de mate ou chá"
"cest_1710900","17.109.00","17. Produtos alimentícios","109.0","Preparações em pó para cappuccino e similares, em embalagens de conteúdo inferior ou igual a 500 g"
"cest_1710900","17.109.00","17. Produtos alimentícios","109.0","Preparações em pó para cappuccino e similares, em embalagens de conteúdo inferior ou igual a 500 g"
"cest_1710900","17.109.00","17. Produtos alimentícios","109.0","Preparações em pó para cappuccino e similares, em embalagens de conteúdo inferior ou igual a 500 g"
"cest_1711000","17.110.00","17. Produtos alimentícios","110.0","Refrescos e outras bebidas prontas para beber à base de chá e mate"
"cest_1711100","17.111.00","17. Produtos alimentícios","111.0","Refrescos e outras bebidas não alcoólicas, exceto os refrigerantes e as demais bebidas nos CEST 03.007.00 e 17.110.00"
"cest_1711200","17.112.00","17. Produtos alimentícios","112.0","Néctares de frutas e outras bebidas não alcoólicas prontas para beber, exceto isotônicos e energéticos"
"cest_1711300","17.113.00","17. Produtos alimentícios","113.0","Bebidas prontas à base de mate ou chá"
"cest_1711300","17.113.00","17. Produtos alimentícios","113.0","Bebidas prontas à base de mate ou chá"
"cest_1711400","17.114.00","17. Produtos alimentícios","114.0","Bebidas prontas à base de café"
"cest_1711500","17.115.00","17. Produtos alimentícios","115.0","Bebidas alimentares prontas à base de soja, leite ou cacau, inclusive os produtos denominados bebidas lácteas"
"cest_1900100","19.001.00","19. Produtos de papelaria","1.0","Tinta guache"
"cest_1900200","19.002.00","19. Produtos de papelaria","2.0","Espiral - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914"
"cest_1900300","19.003.00","19. Produtos de papelaria","3.0","Outros espirais - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914"
"cest_1900300","19.003.00","19. Produtos de papelaria","3.0","Outros espirais - perfil para encadernação, de plástico e outros materiais classificados nas posições 3901 a 3914"
"cest_1900400","19.004.00","19. Produtos de papelaria","4.0","Artigos de escritório e artigos escolares de plástico e outros materiais classificados nas posições 3901 a 3914, exceto estojos"
"cest_1900500","19.005.00","19. Produtos de papelaria","5.0","Maletas e pastas para documentos e de estudante, e artefatos semelhantes"
"cest_1900500","19.005.00","19. Produtos de papelaria","5.0","Maletas e pastas para documentos e de estudante, e artefatos semelhantes"
"cest_1900501","19.005.01","19. Produtos de papelaria","5.1","Baús, malas e maletas para viagem"
"cest_1900501","19.005.01","19. Produtos de papelaria","5.1","Baús, malas e maletas para viagem"
"cest_1900600","19.006.00","19. Produtos de papelaria","6.0","Prancheta de plástico"
"cest_1900700","19.007.00","19. Produtos de papelaria","7.0","Bobina para fax"
"cest_1900700","19.007.00","19. Produtos de papelaria","7.0","Bobina para fax"
"cest_1900800","19.008.00","19. Produtos de papelaria","8.0","Papel seda"
"cest_1900900","19.009.00","19. Produtos de papelaria","9.0","Bobina para máquina de calcular, PDV ou equipamentos similares"
"cest_1900900","19.009.00","19. Produtos de papelaria","9.0","Bobina para máquina de calcular, PDV ou equipamentos similares"
"cest_1900900","19.009.00","19. Produtos de papelaria","9.0","Bobina para máquina de calcular, PDV ou equipamentos similares"
"cest_1901000","19.010.00","19. Produtos de papelaria","10.0","Cartolina escolar e papel cartão, brancos e coloridos; recados auto adesivos (LP note); papéis de presente, todos cortados em tamanho pronto para uso escolar e doméstico"
"cest_1901000","19.010.00","19. Produtos de papelaria","10.0","Cartolina escolar e papel cartão, brancos e coloridos; recados auto adesivos (LP note); papéis de presente, todos cortados em tamanho pronto para uso escolar e doméstico"
"cest_1901000","19.010.00","19. Produtos de papelaria","10.0","Cartolina escolar e papel cartão, brancos e coloridos; recados auto adesivos (LP note); papéis de presente, todos cortados em tamanho pronto para uso escolar e doméstico"
"cest_1901100","19.011.00","19. Produtos de papelaria","11.0","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela"
"cest_1901100","19.011.00","19. Produtos de papelaria","11.0","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela"
"cest_1901100","19.011.00","19. Produtos de papelaria","11.0","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela"
"cest_1901100","19.011.00","19. Produtos de papelaria","11.0","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela"
"cest_1901100","19.011.00","19. Produtos de papelaria","11.0","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela"
"cest_1901100","19.011.00","19. Produtos de papelaria","11.0","Papel fotográfico, exceto: (i) os papéis fotográficos emulsionados com haleto de prata tipo brilhante, matte ou lustre, em rolo e, com largura igual ou superior a 102 mm e comprimento inferior ou igual a 350 m, (ii) os papéis fotográficos emulsionados com haleto de prata tipo brilhante ou fosco, em folha e com largura igual ou superior a 152 mm e comprimento inferior ou igual a 307 mm, (iii) papel de qualidade fotográfica com tecnologia “Thermo-autochrome”, que submetido a um processo de aquecimento seja capaz de formar imagens por reação química e combinação das camadas cyan, magenta e amarela"
"cest_1901200","19.012.00","19. Produtos de papelaria","12.0","Papel almaço"
"cest_1901300","19.013.00","19. Produtos de papelaria","13.0","Papel hectográfico"
"cest_1901400","19.014.00","19. Produtos de papelaria","14.0","Papel celofane e tipo celofane"
"cest_1901500","19.015.00","19. Produtos de papelaria","15.0","Papel impermeável"
"cest_1901600","19.016.00","19. Produtos de papelaria","16.0","Papel crepon"
"cest_1901700","19.017.00","19. Produtos de papelaria","17.0","Papel fantasia"
"cest_1901800","19.018.00","19. Produtos de papelaria","18.0","Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas"
"cest_1901800","19.018.00","19. Produtos de papelaria","18.0","Papel-carbono, papel autocopiativo (exceto os vendidos em rolos de diâmetro igual ou superior a 60 cm e os vendidos em folhas de formato igual ou superior a 60 cm de altura e igual ou superior a 90 cm de largura) e outros papéis para cópia ou duplicação (incluídos os papéis para estênceis ou para chapas ofsete), estênceis completos e chapas ofsete, de papel, em folhas, mesmo acondicionados em caixas"
"cest_1901900","19.019.00","19. Produtos de papelaria","19.0","Envelopes, aerogramas, bilhetes-postais não ilustrados e cartões para correspondência, de papel ou cartão, caixas, sacos e semelhantes, de papel ou cartão, contendo um sortido de artigos para correspondência"
"cest_1902000","19.020.00","19. Produtos de papelaria","20.0","Livros de registro e de contabilidade, blocos de notas, de encomendas, de recibos, de apontamentos, de papel para cartas, agendas e artigos semelhantes"
"cest_1902100","19.021.00","19. Produtos de papelaria","21.0","Cadernos"
"cest_1902200","19.022.00","19. Produtos de papelaria","22.0","Classificadores, capas para encadernação (exceto as capas para livros) e capas de processos"
"cest_1902300","19.023.00","19. Produtos de papelaria","23.0","Formulários em blocos tipo ""manifold"", mesmo com folhas intercaladas de papel-carbono"
"cest_1902400","19.024.00","19. Produtos de papelaria","24.0","Álbuns para amostras ou para coleções"
"cest_1902500","19.025.00","19. Produtos de papelaria","25.0","Pastas para documentos, outros artigos escolares, de escritório ou de papelaria, de papel ou cartão e capas para livros, de papel ou cartão"
"cest_1902600","19.026.00","19. Produtos de papelaria","26.0","Cartões postais impressos ou ilustrados, cartões impressos com votos ou mensagens pessoais, mesmo ilustrados, com ou sem envelopes, guarnições ou aplicações (conhecidos como cartões de expressão social - de época/sentimento)"
"cest_1902700","19.027.00","19. Produtos de papelaria","27.0","Canetas esferográficas"
"cest_1902800","19.028.00","19. Produtos de papelaria","28.0","Canetas e marcadores, com ponta de feltro ou com outras pontas porosas"
"cest_1902900","19.029.00","19. Produtos de papelaria","29.0","Canetas tinteiro"
"cest_1903000","19.030.00","19. Produtos de papelaria","30.0","Outras canetas; sortidos de canetas"
"cest_1903100","19.031.00","19. Produtos de papelaria","31.0","Papel cortado ""cutsize"" (tipo A3, A4, ofício I e II, carta e outros)"
"cest_1903200","19.032.00","19. Produtos de papelaria","32.0","Papel camurça"
"cest_1903300","19.033.00","19. Produtos de papelaria","33.0","Papel laminado e papel espelho"
"cest_2000100","20.001.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","1.0","Henna (embalagens de conteúdo inferior ou igual a 200 g)"
"cest_2000101","20.001.01","20. Produtos de perfumaria e de higiene pessoal e cosméticos","1.1","Henna (embalagens de conteúdo superior a 200 g)"
"cest_2000200","20.002.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","2.0","Vaselina"
"cest_2000300","20.003.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","3.0","Amoníaco em solução aquosa (amônia)"
"cest_2000400","20.004.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","4.0","Peróxido de hidrogênio, em embalagens de conteúdo inferior ou igual a 500 ml"
"cest_2000500","20.005.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","5.0","Lubrificação íntima"
"cest_2000600","20.006.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","6.0","Óleos essenciais (desterpenados ou não), incluídos os chamados ""concretos"" ou ""absolutos""; resinóides; oleorresinas de extração; soluções concentradas de óleos essenciais em gorduras, em óleos fixos, em ceras ou em matérias análogas, obtidas portratamento de flores através de substâncias gordas ou por maceração; subprodutos terpênicos residuais da desterpenação dos óleos essenciais; águas destiladas aromáticas e soluções aquosas de óleos essenciais, em embalagens de conteúdo inferior ou igual a 500 ml"
"cest_2000700","20.007.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","7.0","Perfumes (extratos)"
"cest_2000800","20.008.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","8.0","Águas-de-colônia"
"cest_2000900","20.009.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","9.0","Produtos de maquilagem para os lábios"
"cest_2001000","20.010.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","10.0","Sombra, delineador, lápis para sobrancelhas e rímel"
"cest_2001100","20.011.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","11.0","Outros produtos de maquilagem para os olhos"
"cest_2001200","20.012.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","12.0","Preparações para manicuros e pedicuros, incluindo removedores de esmalte à base de acetona"
"cest_2001300","20.013.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","13.0","Pós, incluídos os compactos, para maquilagem"
"cest_2001400","20.014.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","14.0","Cremes de beleza, cremes nutritivos e loções tônicas"
"cest_2001500","20.015.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","15.0","Outros produtos de beleza ou de maquilagem preparados e preparações para conservação ou cuidados da pele, exceto as preparações solares e antisolares"
"cest_2001600","20.016.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","16.0","Preparações solares e antisolares"
"cest_2001700","20.017.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","17.0","Xampus para o cabelo"
"cest_2001800","20.018.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","18.0","Preparações para ondulação ou alisamento, permanentes, dos cabelos"
"cest_2001900","20.019.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","19.0","Laquês para o cabelo"
"cest_2002000","20.020.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","20.0","Outras preparações capilares, incluindo máscaras e finalizadores"
"cest_2002100","20.021.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","21.0","Condicionadores"
"cest_2002200","20.022.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","22.0","Tintura para o cabelo"
"cest_2002300","20.023.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","23.0","Dentifrícios"
"cest_2002400","20.024.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","24.0","Fios utilizados para limpar os espaços interdentais (fios dentais)"
"cest_2002500","20.025.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","25.0","Outras preparações para higiene bucal ou dentária"
"cest_2002600","20.026.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","26.0","Preparações para barbear (antes, durante ou após)"
"cest_2002700","20.027.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","27.0","Desodorantes (desodorizantes) corporais líquidos"
"cest_2002800","20.028.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","28.0","Antiperspirantes líquidos"
"cest_2002900","20.029.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","29.0","Outros desodorantes (desodorizantes) corporais"
"cest_2003000","20.030.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","30.0","Outros antiperspirantes"
"cest_2003100","20.031.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","31.0","Sais perfumados e outras preparações para banhos"
"cest_2003200","20.032.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","32.0","Outros produtos de perfumaria preparados"
"cest_2003201","20.032.01","20. Produtos de perfumaria e de higiene pessoal e cosméticos","32.1","Outros produtos de toucador preparados"
"cest_2003300","20.033.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","33.0","Soluções para lentes de contato ou para olhos artificiais"
"cest_2003400","20.034.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","34.0","Sabões de toucador em barras, pedaços ou figuras moldados"
"cest_2003500","20.035.00","20. Produtos de perfumaria e de higiene pessoal e cosméticos","35.0","Outros sabões, produtos e preparações, em barras, pedaços ou figuras moldados, inclusive lenços umedecidos"
